"Date","year","team","opponent","team_score","opponent_score","team_won","is_home","neutral_site","doubleheader_game","team_elo_after","team_elo_change","opponent_elo_after","win_probability"
2021-04-09,2021,"Fairfield","Rider",8,3,1,1,0,1,1616.64153661811,10.4990849550936,1537.22666310992,0.637962587755393
2021-04-10,2021,"Fairfield","Rider",5,0,1,1,0,1,1626.34522914479,9.7036925266846,1527.52297058324,0.665389912872945
2021-04-10,2021,"Fairfield","Rider",6,0,1,1,0,2,1635.3413970732,8.99616792840599,1518.52680265483,0.689787312813587
2021-04-14,2021,"Fairfield","Quinnipiac",2,1,1,1,0,1,1640.33611431923,4.99471724603152,1397.62831253566,0.827768370826499
2021-04-14,2021,"Fairfield","Quinnipiac",5,2,1,1,0,2,1645.09754510568,4.76143078645075,1392.8668817492,0.835812731501698
2021-04-17,2021,"Fairfield","Monmouth",3,2,1,1,0,1,1655.67972178574,10.5821766800567,1578.25005071435,0.635097355860113
2021-04-17,2021,"Fairfield","Monmouth",8,2,1,1,0,2,1665.4573391892,9.77761740346195,1568.47243331088,0.662840779190967
2021-04-18,2021,"Fairfield","Monmouth",4,1,1,1,0,2,1674.51927132135,9.06193213215283,1559.41050117873,0.687519581649902
2021-04-18,2021,"Fairfield","Monmouth",4,3,1,1,0,1,1682.94424391813,8.42497259677388,1550.98552858196,0.709483703559521
2021-04-21,2021,"Fairfield","Saint Peter's",9,0,1,0,0,2,1689.98141494259,7.03717102446834,1438.19100332724,0.757338930190747
2021-04-21,2021,"Fairfield","Saint Peter's",20,2,1,0,0,1,1696.59584145654,6.61442651394095,1431.5765768133,0.771916327105484
2021-04-23,2021,"Fairfield","Manhattan",12,4,1,0,0,2,1703.50452964981,6.9086881932719,1447.75678797535,0.761769372645797
2021-04-23,2021,"Fairfield","Manhattan",16,4,1,0,0,1,1710.0033662685,6.49883661869205,1441.25795135666,0.775902185562343
2021-04-24,2021,"Fairfield","Manhattan",8,4,1,0,0,2,1716.13272238112,6.12935611262379,1435.12859524404,0.788642892668145
2021-04-24,2021,"Fairfield","Manhattan",19,9,1,0,0,1,1721.9279125916,5.79519021047791,1429.33340503356,0.800165854811107
2021-05-01,2021,"Fairfield","Siena",10,0,1,1,0,2,1725.71534924845,3.78743665684528,1428.83182628083,0.869398735970852
2021-05-01,2021,"Fairfield","Siena",2,1,1,1,0,1,1729.36150349046,3.64615424201474,1425.18567203881,0.874270543378802
2021-05-02,2021,"Fairfield","Siena",1,6,0,1,0,1,1703.87593260256,-25.4855708879038,1450.67124292671,0.878812789238061
2021-05-02,2021,"Fairfield","Siena",4,0,1,1,0,2,1708.40174511238,4.52581250982535,1446.14543041689,0.843937499661195
2021-05-08,2021,"Fairfield","Niagara",1,0,1,0,0,1,1718.42012054758,10.0183754351924,1547.36893903971,0.654538778096814
2021-05-08,2021,"Fairfield","Niagara",4,1,1,0,0,2,1727.69621206918,9.27609152160388,1538.09284751811,0.680134775117108
2021-05-09,2021,"Fairfield","Niagara",8,5,1,0,0,2,1736.31186776152,8.61565569234504,1529.47719182577,0.702908424401895
2021-05-09,2021,"Fairfield","Niagara",10,8,1,0,0,1,1744.339143177,8.0272754154732,1521.44991641029,0.723197399466441
2021-05-20,2021,"Fairfield","Manhattan",2,1,1,1,0,1,1747.83013474789,3.49099157089356,1435.35024076414,0.879620980314015
2021-05-20,2021,"Fairfield","Manhattan",8,5,1,1,0,2,1751.19957908801,3.36944434011701,1431.98079642403,0.883812264133896
2021-05-26,2021,"Fairfield","Canisius",1,4,0,1,0,0,1727.85878123565,-23.3407978523574,1568.39618091892,0.804855098357153
2021-05-27,2021,"Fairfield","Monmouth",3,1,1,1,0,0,1734.36629677401,6.50751553836427,1545.90237955414,0.775602912470198
2021-05-28,2021,"Fairfield","Canisius",8,2,1,1,0,0,1740.33249730364,5.96620052962753,1533.73300213207,0.794268947254223
2021-05-28,2021,"Fairfield","Rider",2,7,0,1,0,0,1718.41613563676,-21.916361666882,1606.04402731049,0.755736609202829
2021-06-04,2021,"Fairfield","Arizona St.",6,7,0,1,1,0,1679.59011537143,-20.2013422369683,1615.60727955677,0.696598008171321
2021-06-04,2021,"Fairfield","Arizona St.",6,7,0,0,1,0,1699.7914576084,-18.6246780283642,1595.4059373198,0.642230276840143
2021-06-05,2021,"Fairfield","Southern U.",6,2,1,1,1,0,1686.36140537927,6.77129000783994,1506.32168727168,0.766507241108968
2021-06-05,2021,"Fairfield","Southern U.",6,2,1,0,1,0,1695.31414189505,8.95273651578063,1497.3689507559,0.691284947731702
2021-06-06,2021,"Fairfield","Arizona St.",9,7,1,1,1,0,1716.19034071597,8.44021222145808,1584.64381195873,0.708958199260066
2021-06-06,2021,"Fairfield","Arizona St.",9,7,1,0,1,0,1707.75012849452,12.4359865994677,1593.08402418019,0.571172875880423
2021-06-06,2021,"Fairfield","Texas",2,12,0,0,0,0,1702.46987354422,-13.7204671717592,1708.60727863144,0.473119557646867
2022-02-18,2022,"Fairfield","Elon",6,3,1,0,0,0,1697.37079568061,9.07381328449194,1502.56942626107,0.687109886741657
2022-02-19,2022,"Fairfield","Elon",5,3,1,0,0,0,1705.80634941612,8.43555373550535,1494.13387252557,0.709118836706712
2022-02-20,2022,"Fairfield","Elon",4,7,0,0,0,0,1684.67296411004,-21.1333853060807,1515.26725783165,0.728737424347611
2022-02-25,2022,"Fairfield","Kennesaw St.",5,6,0,0,0,0,1665.30330993689,-19.3696541731498,1542.65062472287,0.667919109418958
2022-02-26,2022,"Fairfield","Kennesaw St.",3,4,0,0,0,1,1647.41748546383,-17.8858244730574,1560.53644919593,0.616752568036461
2022-02-26,2022,"Fairfield","Kennesaw St.",1,9,0,0,0,2,1630.97272431743,-16.4447611463982,1576.98121034233,0.567060729186145
2022-03-04,2022,"Fairfield","Saint Joseph's",7,2,1,0,0,0,1641.57918678918,10.6064624717462,1484.72838061134,0.634259914767374
2022-03-05,2022,"Fairfield","Saint Joseph's",6,7,0,0,0,0,1622.37841198941,-19.200774799766,1503.9291554111,0.66209568275055
2022-03-06,2022,"Fairfield","Saint Joseph's",4,11,0,0,0,0,1604.65891154044,-17.7195004489711,1521.64865586007,0.611017256861073
2022-03-11,2022,"Fairfield","FGCU",3,8,0,0,0,0,1590.59949057485,-14.0594209655937,1589.27833031521,0.48480761950323
2022-03-13,2022,"Fairfield","FGCU",4,14,0,0,0,2,1577.70709114533,-12.8923994295134,1602.17072974472,0.444565497569429
2022-03-13,2022,"Fairfield","FGCU",7,6,1,0,0,1,1594.86698653555,17.1598953902191,1585.01083435451,0.408279469302789
2022-03-15,2022,"Fairfield","Bradley",7,5,1,1,1,0,1614.3219143873,7.82473628369452,1465.7287945201,0.730181507458809
2022-03-15,2022,"Fairfield","Bradley",7,5,1,0,1,0,1606.49717810361,11.6301915680547,1473.5535308038,0.598958911446389
2022-03-16,2022,"Fairfield","Dartmouth",7,3,1,1,1,0,1633.07781476352,7.52515670266159,1475.86171919249,0.740511837839256
2022-03-16,2022,"Fairfield","Dartmouth",7,3,1,0,1,0,1625.55265806086,11.2307436735545,1483.38687589515,0.612732976773984
2022-03-18,2022,"Fairfield","North Dakota St.",2,8,0,1,1,0,1614.71574818761,-18.3620665759074,1596.61416547258,0.63317470951405
2022-03-18,2022,"Fairfield","North Dakota St.",2,8,0,0,1,0,1601.12845621076,-13.5872919768552,1610.20145744944,0.46852730954673
2022-03-19,2022,"Fairfield","North Dakota St.",1,5,0,1,1,2,1585.34113618071,-15.7873200300439,1625.98877747948,0.544390345863581
2022-03-19,2022,"Fairfield","North Dakota St.",9,12,0,1,1,1,1570.86816504116,-14.4729711395532,1640.46174861903,0.499067970329421
2022-03-19,2022,"Fairfield","North Dakota St.",9,12,0,0,1,1,1560.79608858071,-10.072076460451,1650.53382507948,0.347312981394862
2022-03-19,2022,"Fairfield","North Dakota St.",1,5,0,0,1,2,1551.47223121885,-9.32385736186231,1659.85768244135,0.321512322822838
2022-03-25,2022,"Fairfield","Marist",13,10,1,0,0,0,1568.53797562836,17.0657444095189,1556.53844773097,0.411526054844176
2022-03-26,2022,"Fairfield","Marist",4,8,0,0,0,0,1555.20403382523,-13.3339418031307,1569.8723895341,0.45979109665968
2022-03-27,2022,"Fairfield","Marist",7,4,1,0,0,0,1571.96693780106,16.7629039758297,1553.10948555827,0.421968828419667
2022-03-29,2022,"Fairfield","Hartford",8,2,1,1,0,0,1576.80689891787,4.83996111680416,1327.82467417514,0.833104789075718
2022-03-30,2022,"Fairfield","Central Conn. St.",4,3,1,1,0,0,1591.09915338497,14.2922544670982,1597.53649754278,0.507163639065578
2022-04-02,2022,"Fairfield","Niagara",11,5,1,1,0,2,1595.5377549574,4.43860157242994,1329.45778081784,0.846944773364485
2022-04-02,2022,"Fairfield","Niagara",5,2,1,1,0,1,1599.78764085483,4.24988589743795,1325.20789492041,0.853452210433174
2022-04-03,2022,"Fairfield","Niagara",4,2,1,1,0,0,1603.86311014647,4.07546929163925,1321.13242562877,0.859466576150371
2022-04-05,2022,"Fairfield","St. John's (NY)",11,5,1,0,0,0,1613.86769088029,10.0045807338183,1442.47853319811,0.655014457454541
2022-04-08,2022,"Fairfield","Rider",17,2,1,0,0,0,1627.44849838327,13.5808075029754,1538.23246864582,0.531696293000847
2022-04-09,2022,"Fairfield","Rider",3,4,0,0,0,0,1610.90812838638,-16.5403699968831,1554.7728386427,0.570357586099419
2022-04-10,2022,"Fairfield","Rider",7,14,0,0,0,0,1595.73521618322,-15.1729122031619,1569.94575084586,0.523203869074549
2022-04-12,2022,"Fairfield","Sacred Heart",5,4,1,1,0,0,1598.77418936255,3.03897317932543,1260.05824354265,0.895207821402571
2022-04-14,2022,"Fairfield","Manhattan",12,4,1,0,0,0,1609.81609076586,11.0419014033157,1463.24569323796,0.619244779196011
2022-04-15,2022,"Fairfield","Manhattan",12,3,1,0,0,0,1620.00287401211,10.1867832462461,1453.05890999172,0.648731612198412
2022-04-16,2022,"Fairfield","Manhattan",5,2,1,0,0,0,1629.42876030999,9.42588629788248,1443.63302369384,0.674969438004053
2022-04-19,2022,"Fairfield","Hofstra",3,9,0,1,0,0,1607.41109694335,-22.0176633666417,1491.93824601349,0.759229771263509
2022-04-20,2022,"Fairfield","Fordham",6,5,1,0,0,0,1614.21656248655,6.80546554319865,1355.25035122768,0.76532877437246
2022-04-22,2022,"Fairfield","Saint Peter's",16,4,1,1,0,0,1616.48865293078,2.27209044423607,1223.72872090176,0.921652053647032
2022-04-23,2022,"Fairfield","Saint Peter's",18,17,1,1,0,0,1618.70656630777,2.21791337698408,1221.51080752477,0.923520228379859
2022-04-24,2022,"Fairfield","Saint Peter's",10,0,1,1,0,0,1620.87273967807,2.16617337030545,1219.34463415447,0.925304366541191
2022-04-27,2022,"Fairfield","Stony Brook",9,2,1,1,0,0,1627.93787715531,7.06513747723754,1457.00188228194,0.756374569750429
2022-04-28,2022,"Fairfield","Sacred Heart",6,11,0,0,0,0,1602.12931240769,-25.8085647476231,1250.63531568684,0.889950508538728
2022-05-03,2022,"Fairfield","Massachusetts",7,10,0,1,0,0,1578.97318246365,-23.1561299440381,1426.09927131471,0.798487239449589
2022-05-08,2022,"Fairfield","Monmouth",1,3,0,1,0,2,1558.16555121226,-20.8076312513906,1477.85555348456,0.717504525910022
2022-05-08,2022,"Fairfield","Monmouth",6,5,1,1,0,1,1567.83600218394,9.67045097168213,1468.18510251288,0.666536173390271
2022-05-12,2022,"Fairfield","Quinnipiac",10,8,1,0,0,0,1575.96978014331,8.13377795937333,1356.04161948126,0.719524897952644
2022-05-13,2022,"Fairfield","Quinnipiac",13,3,1,0,0,0,1583.56693666076,7.59715651744367,1348.44446296382,0.738029085605391
2022-05-14,2022,"Fairfield","Quinnipiac",13,16,0,1,0,0,1559.50469564888,-24.0622410118794,1372.5067039757,0.829732448685498
2022-05-17,2022,"Fairfield","Sacred Heart",3,2,1,1,0,0,1564.85575680409,5.35106115521608,1336.00493696214,0.815480649820135
2022-05-19,2022,"Fairfield","Siena",9,3,1,1,0,0,1568.76901495441,3.91325815031941,1278.18019370469,0.865060063782089
2022-05-20,2022,"Fairfield","Siena",15,4,1,1,0,0,1572.53225215106,3.76323719664173,1274.41695650805,0.870233200115803
2022-05-21,2022,"Fairfield","Siena",19,8,1,1,0,0,1576.1558632578,3.62361110674425,1270.79334540131,0.875047892870888
2022-05-26,2022,"Fairfield","Rider",3,4,0,1,1,0,1556.50408350571,-19.6517797520954,1506.73846215995,0.677647577658461
2022-05-27,2022,"Fairfield","Niagara",14,19,0,1,1,0,1537.07715347343,-19.4269300322704,1492.98983636574,0.669894139043805
2022-05-27,2022,"Fairfield","Niagara",14,19,0,0,1,0,1522.40657979995,-14.6705736734813,1507.66041003922,0.505881850809699
2023-02-17,2023,"Fairfield","Coastal Carolina",7,14,0,0,0,0,1513.14653478812,-7.69158442583789,1665.54384234832,0.265227049166824
2023-02-18,2023,"Fairfield","VCU",3,10,0,1,1,0,1504.50113195411,-8.64540283400815,1710.5428486836,0.298117339103729
2023-02-18,2023,"Fairfield","VCU",3,10,0,0,1,0,1498.83924234146,-5.6618896126491,1716.20473829625,0.195237572849969
2023-02-19,2023,"Fairfield","Middle Tenn.",14,9,1,1,1,0,1514.97134314635,16.132100804887,1561.98045236474,0.443720661900447
2023-02-19,2023,"Fairfield","Middle Tenn.",14,9,1,0,1,0,1533.0285561137,18.057212967348,1543.92323939739,0.377337483884553
2023-02-24,2023,"Fairfield","George Washington",11,9,1,0,0,0,1543.61282405959,10.5842679458935,1386.23302347854,0.635025243245052
2023-02-26,2023,"Fairfield","George Washington",15,2,1,0,0,2,1553.39230210109,9.77947804149535,1376.45354543705,0.662776619258781
2023-02-26,2023,"Fairfield","George Washington",2,4,0,0,0,1,1533.45588942196,-19.9364126791246,1396.38995811617,0.687462506176711
2023-03-04,2023,"Fairfield","William & Mary",8,4,1,0,0,0,1550.45997270172,17.0040832797569,1537.05971863744,0.41365230069804
2023-03-05,2023,"Fairfield","VCU",5,2,1,0,0,2,1569.19157060382,18.7315979021063,1596.157158701,0.35408283096185
2023-03-05,2023,"Fairfield","VCU",3,9,0,0,0,1,1557.45223467999,-11.7393359238388,1607.89649462483,0.404804687028923
2023-03-11,2023,"Fairfield","North Florida",13,16,0,0,0,2,1541.58867549748,-15.8635591825049,1500.54662602537,0.54701928215534
2023-03-11,2023,"Fairfield","North Florida",4,6,0,0,0,1,1527.04518636548,-14.5434891319963,1515.09011515736,0.501499625241252
2023-03-12,2023,"Fairfield","North Florida",17,13,1,0,0,0,1542.71308791589,15.6679015504054,1499.42221360696,0.459727532744642
2023-03-14,2023,"Fairfield","Stetson",11,1,1,0,0,0,1557.03101482728,14.3179269113912,1484.03226478536,0.506278382365822
2023-03-15,2023,"Fairfield","Stetson",5,7,0,0,0,0,1541.15795950236,-15.8730553249202,1499.90532011028,0.547346735342077
2023-03-17,2023,"Fairfield","Fordham",9,4,1,0,0,0,1550.05093469792,8.89297519555486,1350.54469122512,0.693345682911901
2023-03-18,2023,"Fairfield","Fordham",5,0,1,0,0,2,1558.3254026675,8.27446796958754,1342.27022325553,0.714673518290085
2023-03-18,2023,"Fairfield","Fordham",6,7,0,0,0,1,1537.04822536143,-21.2771773060689,1363.5474005616,0.733695769174789
2023-03-22,2023,"Fairfield","Central Conn. St.",12,16,0,0,0,0,1524.95304468334,-12.0951806780959,1567.30267530165,0.41707519579641
2023-03-24,2023,"Fairfield","Siena",11,0,1,1,0,0,1528.74387372389,3.79082904055698,1232.03246983575,0.869281757222173
2023-03-26,2023,"Fairfield","Siena",10,4,1,1,0,1,1532.39318752613,3.64931380223098,1228.38315603352,0.874161593026518
2023-03-26,2023,"Fairfield","Siena",12,0,1,1,0,2,1535.91056545837,3.51737793224877,1224.86577810127,0.878711105784525
2023-03-28,2023,"Fairfield","St. John's (NY)",4,5,0,1,0,0,1520.0717339119,-15.8388315464738,1559.57792017111,0.546166605050821
2023-03-31,2023,"Fairfield","Mount St. Mary's",2,6,0,0,0,0,1500.30012371544,-19.7716101964606,1367.47690052579,0.681779661946919
2023-04-01,2023,"Fairfield","Mount St. Mary's",17,16,1,0,0,0,1511.01581957629,10.7156958608498,1356.76120466494,0.630493246177594
2023-04-02,2023,"Fairfield","Mount St. Mary's",13,8,1,0,0,0,1520.9122411651,9.89642158881083,1346.86478307613,0.658744083144454
2023-04-04,2023,"Fairfield","Yale",10,3,1,1,0,0,1531.1587400115,10.2464988464018,1445.66299671027,0.646672453572352
2023-04-06,2023,"Fairfield","Manhattan",9,2,1,0,0,0,1539.20235393413,8.04361392262936,1316.76905662738,0.722634002667953
2023-04-07,2023,"Fairfield","Manhattan",6,2,1,0,0,0,1546.71893254457,7.51657861043553,1309.25247801694,0.740807634122913
2023-04-08,2023,"Fairfield","Manhattan",10,14,0,1,0,0,1522.60165599355,-24.1172765510166,1333.36975456796,0.831630225897125
2023-04-11,2023,"Fairfield","Quinnipiac",13,3,1,1,0,0,1529.76204764613,7.16039165258367,1361.71803704478,0.753089943014356
2023-04-14,2023,"Fairfield","Hartford",14,4,1,1,0,0,1533.30264063981,3.54059299367489,1223.51254331332,0.877910586425004
2023-04-15,2023,"Fairfield","Hartford",5,2,1,0,0,1,1538.36743599001,5.06479535020372,1218.44774796312,0.825351884475734
2023-04-15,2023,"Fairfield","Hartford",8,2,1,0,0,2,1543.19308382075,4.82564783073761,1213.62210013238,0.83359835066422
2023-04-19,2023,"Fairfield","Hofstra",10,11,0,0,0,0,1529.43304757944,-13.7600362413084,1534.69886265548,0.47448400832098
2023-04-21,2023,"Fairfield","Niagara",6,7,0,1,0,0,1511.35841109109,-18.0746364883541,1500.05421374444,0.623263327184624
2023-04-22,2023,"Fairfield","Niagara",21,8,1,1,0,0,1523.73269157977,12.3742804886815,1487.67993325576,0.573300672804085
2023-04-23,2023,"Fairfield","Niagara",9,1,1,1,0,0,1535.10842103917,11.3757294593986,1476.30420379636,0.607733466917291
2023-04-25,2023,"Fairfield","Sacred Heart",4,3,1,1,0,0,1540.8577164205,5.74929538132646,1326.63052690461,0.801748435126674
2023-05-02,2023,"Fairfield","Stony Brook",5,4,1,0,0,0,1556.52266100204,15.6649445815403,1513.16638700265,0.459829497188267
2023-05-03,2023,"Fairfield","Sacred Heart",6,5,1,0,0,0,1563.72512671165,7.20246570961051,1316.94972720284,0.751639113461706
2023-05-05,2023,"Fairfield","Canisius",6,5,1,1,0,0,1573.3243489093,9.59922219765378,1471.89266567348,0.668992338011939
2023-05-06,2023,"Fairfield","Canisius",8,3,1,1,0,0,1582.2275712565,8.90322234719729,1462.98944332628,0.692992332855266
2023-05-07,2023,"Fairfield","Canisius",9,10,0,1,0,0,1561.51116919477,-20.7164020617271,1483.70584538801,0.714358691783693
2023-05-12,2023,"Fairfield","Marist",9,4,1,0,0,0,1568.5553986515,7.04422945672835,1316.98086402968,0.757095535974884
2023-05-13,2023,"Fairfield","Marist",19,7,1,0,0,0,1575.17617220494,6.62077355344486,1310.36009047623,0.771697463674315
2023-05-14,2023,"Fairfield","Marist",14,15,0,0,0,0,1552.41557979969,-22.7605924052542,1333.12068288148,0.784848013974284
2023-05-16,2023,"Fairfield","Massachusetts",10,9,1,0,0,0,1558.93858251062,6.52300271092873,1290.97628341368,0.77506887203694
2023-05-18,2023,"Fairfield","Iona",15,9,1,1,0,1,1562.65409638084,3.7155138702183,1262.08897073321,0.871878832061438
2023-05-18,2023,"Fairfield","Iona",23,4,1,1,0,2,1566.23322726653,3.57913088569175,1258.50983984752,0.876581693596836
2023-05-19,2023,"Fairfield","Iona",16,5,1,1,0,0,1569.68507077978,3.45184351325043,1255.05799633427,0.880970913336192
2023-05-25,2023,"Fairfield","Manhattan",8,7,1,1,1,0,1577.0730580521,7.38798727232704,1415.82945309006,0.745241818195619
2023-05-25,2023,"Fairfield","Manhattan",8,7,1,0,1,0,1586.18870100344,9.11564295133941,1392.46771638602,0.685667484436572
2023-05-26,2023,"Fairfield","Quinnipiac",12,4,1,1,1,0,1594.45586262592,8.26716162247609,1458.20060577017,0.714925461293928
2023-05-26,2023,"Fairfield","Rider",3,6,0,1,1,0,1576.02735097605,-18.4285116498668,1556.34272388273,0.635465918960923
2023-05-26,2023,"Fairfield","Quinnipiac",12,4,1,0,1,0,1587.84744362254,11.8200926464886,1459.2472835733,0.592410598396947
2023-05-26,2023,"Fairfield","Rider",3,6,0,0,1,0,1573.70191802274,-14.1455255998043,1570.48824948254,0.487776744820839
2023-05-27,2023,"Fairfield","Rider",4,18,0,1,1,0,1557.40766634828,-16.2942516744557,1586.78250115699,0.561870747395023
2023-05-27,2023,"Fairfield","Rider",8,7,1,1,1,0,1571.46437012168,14.0567037734001,1572.72579738359,0.515286076779308
2023-05-27,2023,"Fairfield","Rider",4,18,0,0,1,0,1558.6783388397,-12.7860312819802,1585.51182866557,0.440897630413111
2023-05-27,2023,"Fairfield","Rider",8,7,1,0,1,0,1575.93368933514,17.2553504954405,1568.25647817013,0.404987913950327
2024-02-16,2024,"Fairfield","UNC Greensboro",9,10,0,0,0,0,1555.15945597309,-15.4588751085909,1523.067948232,0.533064658916926
2024-02-17,2024,"Fairfield","UNC Greensboro",7,8,0,0,0,0,1540.98945480291,-14.1700011701865,1537.23794940219,0.488620730006432
2024-02-18,2024,"Fairfield","UNC Greensboro",7,12,0,0,0,0,1527.99679712541,-12.9926576774967,1550.23060707969,0.44802267853437
2024-02-23,2024,"Fairfield","James Madison",9,10,0,0,0,0,1516.91666182577,-11.0801352996397,1582.59279750635,0.382073631022059
2024-02-24,2024,"Fairfield","James Madison",2,4,0,0,0,0,1506.69583351147,-10.2208283142939,1592.81362582064,0.352442355665306
2024-02-25,2024,"Fairfield","James Madison",4,16,0,0,0,0,1497.23966462187,-9.45616888960754,1602.26979471025,0.326074789296812
2024-03-01,2024,"Fairfield","George Mason",0,3,0,0,0,0,1485.3218333487,-11.9178312731721,1531.69580574858,0.410959699074901
2024-03-02,2024,"Fairfield","George Mason",0,8,0,0,0,0,1474.35412344993,-10.9677098987629,1542.66351564734,0.378196893060791
2024-03-03,2024,"Fairfield","George Mason",8,9,0,0,0,0,1464.23339529932,-10.1207281506076,1552.78424379795,0.34899062588302
2024-03-04,2024,"Fairfield","Saint Joseph's",3,4,0,0,0,0,1452.42394702414,-11.8094482751884,1501.26692642605,0.407222354316842
2024-03-05,2024,"Fairfield","Saint Joseph's",19,5,1,0,0,0,1470.55299545927,18.1290484351353,1483.13787799092,0.374860398788437
2024-03-08,2024,"Fairfield","FGCU",5,19,0,0,0,0,1462.61270471297,-7.94029074630235,1607.93967260843,0.27380312918284
2024-03-09,2024,"Fairfield","FGCU",8,3,1,0,0,0,1484.1885069365,21.5758022235349,1586.36387038489,0.256006819878107
2024-03-10,2024,"Fairfield","FGCU",12,0,1,0,0,0,1504.31167573515,20.1231687986455,1566.24070158625,0.306097627632914
2024-03-15,2024,"Fairfield","Army West Point",2,6,0,0,0,0,1492.71423665437,-11.5974390807753,1546.40953993388,0.399911692440526
2024-03-16,2024,"Fairfield","Army West Point",14,3,1,1,0,0,1506.78606715019,14.0718304958127,1508.38002113169,0.51476446566163
2024-03-16,2024,"Fairfield","Fordham",10,8,1,1,0,0,1513.53802210035,6.7519549501676,1332.88918448338,0.7671739672356
2024-03-17,2024,"Fairfield","Fordham",13,3,1,0,0,0,1523.19161860186,9.65359650150197,1343.11998597291,0.667117362017173
2024-03-22,2024,"Fairfield","NJIT",5,6,0,1,0,1,1502.01609137144,-21.1755272304154,1411.41548632385,0.730190594152257
2024-03-22,2024,"Fairfield","NJIT",8,3,1,1,0,2,1511.30855433441,9.29246296296848,1402.12302336088,0.679570242656259
2024-03-24,2024,"Fairfield","NJIT",5,8,0,1,0,0,1490.93878332709,-20.3697710073186,1422.4927943682,0.70240589680409
2024-03-26,2024,"Fairfield","UMass Lowell",6,10,0,1,0,0,1472.88619626145,-18.0525870656365,1462.10019106214,0.622503002263326
2024-03-29,2024,"Fairfield","Iona",14,6,1,1,0,1,1477.6781628188,4.79196655734094,1226.71593684397,0.834759773884795
2024-03-29,2024,"Fairfield","Iona",2,1,1,1,0,2,1482.25349917485,4.575336356056,1222.14060048792,0.842229780825655
2024-03-30,2024,"Fairfield","Iona",12,0,1,1,0,0,1486.62949098234,4.37599180748698,1217.76460868043,0.849103730776311
2024-04-05,2024,"Fairfield","Canisius",4,1,1,1,0,0,1495.29339169124,8.66390070890427,1369.74391540588,0.701244803141232
2024-04-06,2024,"Fairfield","Canisius",4,8,0,1,0,0,1474.36368677501,-20.9297049162317,1390.67362032212,0.721713962628679
2024-04-07,2024,"Fairfield","Canisius",7,1,1,1,0,0,1483.90913111932,9.5454443443055,1381.12817597781,0.670846746748086
2024-04-09,2024,"Fairfield","Central Conn. St.",18,2,1,1,0,0,1491.45743252087,7.54830140154881,1334.91584839935,0.739713744774179
2024-04-10,2024,"Fairfield","Massachusetts",5,12,0,1,0,0,1469.26643286329,-22.1909996575781,1348.41102789793,0.765206884744073
2024-04-12,2024,"Fairfield","Saint Peter's",8,7,1,1,0,0,1474.48671496515,5.22028210186289,1240.64106056421,0.819990272349556
2024-04-13,2024,"Fairfield","Saint Peter's",12,2,1,1,0,0,1479.45465990943,4.96794494428128,1235.67311561993,0.828691553645473
2024-04-14,2024,"Fairfield","Saint Peter's",19,2,1,1,0,0,1484.1915435833,4.73688367386715,1230.93623194606,0.836659183659754
2024-04-16,2024,"Fairfield","Hofstra",6,2,1,1,0,0,1493.31052981834,9.11898623504562,1379.67577100702,0.68555219879153
2024-04-17,2024,"Fairfield","Yale",3,12,0,1,0,0,1474.65535670625,-18.6551731120975,1449.53528054661,0.643281831451637
2024-04-19,2024,"Fairfield","Mount St. Mary's",3,6,0,0,0,0,1452.01823166434,-22.637125041911,1236.82532929373,0.780590518686587
2024-04-20,2024,"Fairfield","Mount St. Mary's",24,13,1,0,0,0,1459.76921209701,7.75098043267333,1229.07434886106,0.732724812666437
2024-04-21,2024,"Fairfield","Mount St. Mary's",8,3,1,0,0,0,1467.02402216773,7.25481007072,1221.81953879034,0.749834135492414
2024-04-23,2024,"Fairfield","Sacred Heart",3,4,0,1,0,2,1448.21279199245,-18.8112301752791,1419.31707380753,0.648663109492382
2024-04-23,2024,"Fairfield","Sacred Heart",7,6,1,1,0,1,1459.87457792696,11.6617859345126,1407.65528787302,0.597869450534049
2024-04-26,2024,"Fairfield","Siena",9,2,1,1,0,0,1465.91154920582,6.03697127885727,1261.75358291766,0.791828576591129
2024-04-27,2024,"Fairfield","Siena",5,4,1,1,0,0,1471.62301139616,5.71146219034352,1256.04212072732,0.803053027919189
2024-04-28,2024,"Fairfield","Siena",8,0,1,1,0,0,1477.03887533375,5.41586393758636,1250.62625678973,0.813246071117712
2024-04-30,2024,"Fairfield","Stony Brook",13,7,1,1,0,0,1491.47200950733,14.4331341735824,1501.00355273046,0.502305718152331
2024-05-03,2024,"Fairfield","Marist",8,4,1,0,0,0,1500.10406199434,8.63205248700927,1293.70667911695,0.702343017689336
2024-05-04,2024,"Fairfield","Marist",11,10,1,0,0,2,1508.14595908548,8.04189709113655,1285.66478202582,0.722693203753912
2024-05-04,2024,"Fairfield","Marist",7,4,1,0,0,1,1515.6610030633,7.51504397781834,1278.149738048,0.740860552489023
2024-05-10,2024,"Fairfield","Niagara",9,3,1,0,0,0,1531.94459485682,16.2835917935246,1502.33170968819,0.438496834706048
2024-05-11,2024,"Fairfield","Niagara",6,0,1,0,0,0,1546.87796528457,14.9333704277535,1487.39833926043,0.485056192146431
2024-05-12,2024,"Fairfield","Niagara",10,12,0,0,0,0,1531.56584644579,-15.3121188387868,1502.71045809922,0.528004097889201
2024-05-14,2024,"Fairfield","St. John's (NY)",5,4,1,0,0,0,1551.7914999409,20.2256534951148,1616.41530561716,0.302563672582247
