"date","year","loc","loc_neut","match_id","home_team","away_team","home_runs","away_runs","home_win","away_win","home_conference","away_conference","conference_group_1_home","conference_group_2_home","conference_group_3_home","conference_group_1_away","conference_group_2_away","conference_group_3_away","last_year_bid_home","last_year_bid_away"
"04/15/2022",2022,0,0,2179358,"N.C. A&T","Campbell","6","16",1,0,"MEAC","Big South",0,0,0,0,0,0,0,1
"04/15/2022",2022,0,0,2179372,"Marshall","Louisiana Tech","10","9",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,1
"04/15/2022",2022,0,0,2179373,"Stony Brook","Binghamton","5","3",1,0,"America East","America East",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179374,"Sacred Heart","Central Conn. St.","1","9",0,1,"NEC","NEC",0,0,0,0,0,0,0,1
"04/15/2022",2022,0,0,2179375,"Hofstra","Delaware","10","7",0,1,"CAA","CAA",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179376,"UAlbany","Maine","10","12",0,1,"America East","America East",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179378,"Rhode Island","Massachusetts","4","6",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179383,"Texas Southern","Grambling","4","10",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179404,"Butler","Georgetown","8","7",1,0,"Big East","Big East",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179410,"Eastern Ky.","Central Ark.","8","9",0,1,"OVC","Southland",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179414,"Gardner-Webb","Winthrop","5","7",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179420,"Eastern Mich.","Ohio","8","12",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179421,"Western Caro.","Samford","4","7",0,1,"SoCon","SoCon",0,0,0,0,0,0,0,1
"04/15/2022",2022,0,0,2179427,"San Diego","LMU (CA)","1","0",1,0,"WCC","WCC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179428,"Morehead St.","Belmont","5","15",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179429,"Florida A&M","Jackson St.","6","15",1,0,"MEAC","SWAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179431,"Fla. Atlantic","Western Ky.","8","7",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"04/15/2022",2022,0,0,2179433,"UC Irvine","Cal Poly","3","4",0,1,"Big West","Big West",0,0,0,0,0,0,1,0
"04/15/2022",2022,1,0,2179434,"Louisiana","ULM","5","7",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179435,"Arkansas","LSU","4","0",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/15/2022",2022,1,0,2179438,"Sacramento St.","Seattle U","2","8",0,1,"WAC","WAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179439,"High Point","Radford","1","14",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179440,"App State","Coastal Carolina","1","6",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179442,"Santa Clara","Saint Mary's (CA)","0","5",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179443,"Prairie View","Southern U.","12","4",0,1,"SWAC","SWAC",0,0,0,0,0,0,0,1
"04/15/2022",2022,0,0,2179444,"UNCW","Towson","8","7",1,0,"CAA","CAA",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179445,"TCU","Texas Tech","4","3",1,0,"Big 12","Big 12",0,1,0,0,1,0,1,1
"04/15/2022",2022,1,0,2179447,"Duke","Notre Dame","4","3",1,0,"ACC","ACC",1,0,0,1,0,0,1,1
"04/15/2022",2022,1,0,2179450,"James Madison","Northeastern","8","3",1,0,"CAA","CAA",0,0,0,0,0,0,0,1
"04/15/2022",2022,1,0,2179452,"Penn St.","Purdue","5","11",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/15/2022",2022,1,0,2179454,"A&M-Corpus Christi","Houston Baptist","3","5",0,1,"Southland","Southland",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179455,"Pittsburgh","Virginia","9","4",1,0,"ACC","ACC",1,0,0,1,0,0,0,1
"04/15/2022",2022,1,0,2179456,"McNeese","UIW","4","3",1,0,"Southland","Southland",0,0,0,0,0,0,1,0
"04/15/2022",2022,0,0,2179457,"UCLA","Stanford","5","4",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,1,1
"04/14/2022",2022,0,0,2179459,"UNC Greensboro","Mercer","8","12",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179461,"Virginia Tech","Miami (FL)","13","2",0,1,"ACC","ACC",1,0,0,1,0,0,0,1
"04/15/2022",2022,0,0,2179465,"Wichita St.","Cincinnati","5","7",0,1,"AAC","AAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179466,"North Carolina","Georgia Tech","12","15",0,1,"ACC","ACC",1,0,0,1,0,0,1,1
"04/15/2022",2022,0,0,2179467,"Mississippi Val.","Alabama St.","4","14",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179468,"Wake Forest","Clemson","0","1",0,1,"ACC","ACC",1,0,0,1,0,0,0,0
"04/15/2022",2022,1,0,2179470,"Georgia","Texas A&M","4","3",1,0,"SEC","SEC",1,0,0,1,0,0,0,0
"04/15/2022",2022,1,0,2179471,"Gonzaga","Portland","1","2",0,1,"WCC","WCC",0,0,0,0,0,0,1,0
"04/15/2022",2022,1,0,2179472,"Austin Peay","Eastern Ill.","9","11",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179474,"Nicholls","Northwestern St.","6","0",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179475,"UC Riverside","CSUN","0","5",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179476,"Little Rock","Arkansas St.","6","7",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179477,"New Mexico","San Diego St.","13","14",0,1,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179478,"Fresno St.","Abilene Christian","9","8",1,0,"Mountain West","Southland",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179479,"Iowa","Minnesota","9","3",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/15/2022",2022,1,0,2179481,"Ga. Southern","Georgia St.","11","1",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179482,"Houston","Tulane","10","11",0,1,"AAC","AAC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179483,"UT Arlington","Texas St.","3","5",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179484,"Missouri St.","Evansville","4","6",0,1,"MVC","MVC",0,0,0,0,0,0,0,0
"04/15/2022",2022,1,0,2179485,"Baylor","Kansas","19","2",0,1,"Big 12","Big 12",0,1,0,0,1,0,0,0
"04/15/2022",2022,1,0,2179486,"FGCU","North Florida","6","12",1,0,"ASUN","ASUN",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179487,"Vanderbilt","Florida","5","4",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/15/2022",2022,0,0,2179488,"Tennessee","Alabama","3","6",0,1,"SEC","SEC",1,0,0,1,0,0,1,1
"04/15/2022",2022,0,0,2179489,"Oklahoma","Lamar University","11","14",0,1,"Big 12","Southland",0,1,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179490,"South Fla.","Memphis","3","7",0,1,"AAC","AAC",0,0,0,0,0,0,1,0
"04/15/2022",2022,1,0,2179491,"Florida St.","Louisville","9","4",1,0,"ACC","ACC",1,0,0,1,0,0,1,0
"04/15/2022",2022,0,0,2179492,"South Carolina","Ole Miss","4","2",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/15/2022",2022,1,0,2179493,"Jacksonville","Stetson","2","0",1,0,"ASUN","ASUN",0,0,0,0,0,0,1,0
"04/15/2022",2022,1,0,2179494,"New Mexico St.","UTRGV","11","8",0,1,"WAC","WAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179495,"Oregon St.","Long Beach St.","14","3",0,1,"Pac-12","Big West",0,1,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179496,"Murray St.","UT Martin","8","1",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179497,"Iona","Saint Peter's","7","8",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179498,"Wofford","ETSU","6","2",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179500,"NJIT","UMBC","11","3",0,1,"America East","America East",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179502,"Cal St. Fullerton","UC Davis","11","7",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179503,"Missouri","Kentucky","10","6",0,1,"SEC","SEC",1,0,0,1,0,0,0,0
"04/16/2022",2022,0,0,2179506,"West Virginia","Oklahoma St.","5","2",1,0,"Big 12","Big 12",0,1,0,0,1,0,0,1
"04/16/2022",2022,0,0,2179507,"Western Ill.","Oral Roberts","0","12",0,1,"Summit League","Summit League",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179511,"Illinois St.","Valparaiso","2","10",1,0,"MVC","MVC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179513,"Richmond","VCU","11","13",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179514,"Pepperdine","San Francisco","3","6",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179515,"VMI","The Citadel","5","22",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179517,"Mississippi St.","Auburn","2","3",0,1,"SEC","SEC",1,0,0,1,0,0,1,0
"04/16/2022",2022,1,0,2179518,"George Mason","Saint Louis","11","9",0,1,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179520,"Manhattan","Fairfield","2","5",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179522,"Youngstown St.","Milwaukee","15","4",0,1,"Horizon","Horizon",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179524,"Marshall","Louisiana Tech","4","7",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,1
"04/16/2022",2022,0,0,2179525,"UNLV","San Jose St.","12","11",1,0,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179526,"Kansas St.","Texas","2","4",0,1,"Big 12","Big 12",0,1,0,0,1,0,0,1
"04/16/2022",2022,0,0,2179527,"Nevada","Air Force","14","7",0,1,"Mountain West","Mountain West",0,0,0,0,0,0,1,0
"04/16/2022",2022,0,0,2179528,"UMass Lowell","Hartford","7","6",1,0,"America East","America East",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179529,"UCF","East Carolina","1","10",0,1,"AAC","AAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179530,"Wright St.","UIC","5","6",0,1,"Horizon","Horizon",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179531,"Col. of Charleston","William & Mary","4","3",1,0,"CAA","CAA",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179532,"Illinois","Northwestern","11","6",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/16/2022",2022,0,0,2179533,"USC Upstate","Charleston So.","10","5",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179534,"Southern Ill.","SIUE","4","0",1,0,"MVC","OVC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179535,"Michigan St.","Michigan","2","8",0,1,"Big Ten","Big Ten",0,0,1,0,0,1,0,1
"04/16/2022",2022,1,0,2179536,"Arizona St.","Southern California","9","8",1,0,"Pac-12","Pac-12",0,1,0,0,1,0,1,0
"04/16/2022",2022,1,0,2179537,"Longwood","Presbyterian","15","6",0,1,"Big South","Big South",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179538,"Washington St.","California","4","7",0,1,"Pac-12","Pac-12",0,1,0,0,1,0,0,0
"04/16/2022",2022,1,0,2179539,"Maryland","Ohio St.","6","5",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,1,0
"04/16/2022",2022,0,0,2179541,"Nebraska","BYU","3","4",0,1,"Big Ten","WCC",0,0,1,0,0,0,1,0
"04/16/2022",2022,1,0,2179542,"Niagara","Rider","11","3",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179543,"Rice","UTSA","4","15",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"04/16/2022",2022,1,0,2179544,"FIU","Southern Miss.","4","6",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,1
"04/16/2022",2022,1,0,2179545,"Northern Colo.","South Dakota St.","2","5",0,1,"WAC","Summit League",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179546,"St. Bonaventure","Davidson","4","11",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179550,"Tennessee Tech","Southeast Mo. St.","7","4",1,0,"OVC","OVC",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179551,"Northern Ky.","Purdue Fort Wayne","5","10",1,0,"Horizon","Horizon",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179557,"Yale","Brown","3","2",1,0,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179558,"Penn","Cornell","10","1",1,0,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179563,"Elon","UNC Asheville","5","2",1,0,"CAA","Big South",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179574,"Dartmouth","Princeton","6","2",1,0,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179581,"Navy","Lehigh","12","13",0,1,"Patriot","Patriot",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179582,"Lafayette","Army West Point","3","5",0,1,"Patriot","Patriot",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179584,"Seton Hall","UConn","2","3",0,1,"Big East","Big East",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179585,"Oakland","NIU","5","9",0,1,"Horizon","MAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179589,"Holy Cross","Bucknell","2","1",1,0,"Patriot","Patriot",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179590,"Bowling Green","Central Mich.","1","9",0,1,"MAC","MAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179602,"Toledo","Kent St.","8","7",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179610,"Utah","Arizona","11","4",0,1,"Pac-12","Pac-12",0,1,0,0,1,0,0,1
"04/16/2022",2022,1,0,2179612,"Fla. Atlantic","Western Ky.","9","3",1,0,"C-USA","C-USA",0,0,1,0,0,1,0,0
"04/16/2022",2022,1,0,2179620,"Columbia","Harvard","21","12",1,0,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179628,"Sacramento St.","Seattle U","7","4",1,0,"WAC","WAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179631,"Quinnipiac","Monmouth","13","7",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179635,"Eastern Ky.","Central Ark.","8","6",1,0,"OVC","Southland",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179640,"Bradley","DBU","1","6",0,1,"MVC","MVC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179646,"Wichita St.","Cincinnati","0","4",0,1,"AAC","AAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179649,"Gonzaga","Portland","5","2",1,0,"WCC","WCC",0,0,0,0,0,0,1,0
"04/16/2022",2022,0,0,2179650,"Fordham","Dayton","8","2",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179652,"UMES","Coppin St.","2","6",0,1,"MEAC","MEAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179653,"Delaware St.","Norfolk St.","4","2",1,0,"MEAC","MEAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179662,"Ball St.","Akron","5","1",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179681,"St. John's (NY)","Creighton","4","5",0,1,"Big East","Big East",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179747,"Western Mich.","Miami (OH)","3","4",0,1,"MAC","MAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179749,"Florida St.","Louisville","10","9",0,1,"ACC","ACC",1,0,0,1,0,0,1,0
"04/16/2022",2022,0,0,2179751,"UC Irvine","Cal Poly","6","7",0,1,"Big West","Big West",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179756,"Butler","Georgetown","4","8",0,1,"Big East","Big East",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179762,"High Point","Radford","0","3",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179764,"App State","Coastal Carolina","3","9",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179766,"Houston","Tulane","10","9",0,1,"AAC","AAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179767,"Santa Clara","Saint Mary's (CA)","8","7",1,0,"WCC","WCC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179772,"Xavier","Villanova","11","5",0,1,"Big East","Big East",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179773,"Duke","Notre Dame","6","2",1,0,"ACC","ACC",1,0,0,1,0,0,1,1
"04/16/2022",2022,0,0,2179774,"South Carolina","Ole Miss","9","8",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/16/2022",2022,0,0,2179776,"Mount St. Mary's","Fairleigh Dickinson","10","20",0,1,"NEC","NEC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179777,"Penn St.","Purdue","7","5",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/16/2022",2022,0,0,2179778,"Middle Tenn.","Charlotte","10","7",0,1,"C-USA","C-USA",0,0,1,0,0,1,0,1
"04/16/2022",2022,0,0,2179779,"N.C. A&T","Campbell","1","17",0,1,"MEAC","Big South",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179780,"A&M-Corpus Christi","Houston Baptist","5","11",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179782,"Jacksonville","Stetson","5","4",1,0,"ASUN","ASUN",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179784,"McNeese","UIW","11","1",1,0,"Southland","Southland",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179785,"FGCU","North Florida","4","6",0,1,"ASUN","ASUN",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179793,"Southeastern La.","New Orleans","9","5",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179794,"LIU","Wagner","7","10",1,0,"NEC","NEC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179797,"San Diego","LMU (CA)","1","8",0,1,"WCC","WCC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179798,"Stony Brook","Binghamton","4","8",0,1,"America East","America East",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179799,"Alabama A&M","Bethune-Cookman","2","7",0,1,"SWAC","MEAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179800,"Sacred Heart","Central Conn. St.","6","14",1,0,"NEC","NEC",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179801,"Morehead St.","Belmont","2","4",0,1,"OVC","OVC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179802,"Hofstra","Delaware","4","5",0,1,"CAA","CAA",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179804,"Rutgers","Indiana","4","2",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/16/2022",2022,0,0,2179805,"South Fla.","Memphis","9","2",1,0,"AAC","AAC",0,0,0,0,0,0,1,0
"04/16/2022",2022,1,0,2179806,"Austin Peay","Eastern Ill.","8","4",1,0,"OVC","OVC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179807,"Nicholls","Northwestern St.","7","10",1,0,"Southland","Southland",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179808,"UC Riverside","CSUN","0","1",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179810,"Rhode Island","Massachusetts","8","5",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179811,"New Mexico","San Diego St.","8","11",1,0,"Mountain West","Mountain West",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179813,"Florida A&M","Jackson St.","2","8",0,1,"MEAC","SWAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179814,"Texas Southern","Grambling","8","12",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179831,"Eastern Mich.","Ohio","4","12",1,0,"MAC","MAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179873,"Fresno St.","Abilene Christian","3","6",0,1,"Mountain West","Southland",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179874,"Arkansas","LSU","6","2",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/16/2022",2022,0,0,2179877,"Saint Joseph's","George Washington","9","5",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179878,"Ga. Southern","Georgia St.","10","8",0,1,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179879,"TCU","Texas Tech","11","3",0,1,"Big 12","Big 12",0,1,0,0,1,0,1,1
"04/16/2022",2022,0,0,2179880,"Western Caro.","Samford","6","17",1,0,"SoCon","SoCon",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179881,"UT Arlington","Texas St.","6","17",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179882,"Missouri St.","Evansville","2","9",0,1,"MVC","MVC",0,0,0,0,0,0,0,0
"04/15/2022",2022,0,0,2179885,"UNC Greensboro","Mercer","4","5",0,1,"SoCon","SoCon",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179886,"Virginia Tech","Miami (FL)","5","8",0,1,"ACC","ACC",1,0,0,1,0,0,0,1
"04/16/2022",2022,1,0,2179887,"Oklahoma","Pacific","10","2",0,1,"Big 12","WCC",0,1,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179889,"North Carolina","Georgia Tech","10","5",0,1,"ACC","ACC",1,0,0,1,0,0,1,1
"04/16/2022",2022,1,0,2179890,"Georgia","Texas A&M","9","23",1,0,"SEC","SEC",1,0,0,1,0,0,0,0
"04/16/2022",2022,1,0,2179891,"Gardner-Webb","Winthrop","16","5",0,1,"Big South","Big South",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179892,"Washington","Oregon","5","6",0,1,"Pac-12","Pac-12",0,1,0,0,1,0,0,1
"04/16/2022",2022,1,0,2179899,"Iowa","Minnesota","2","1",1,0,"Big Ten","Big Ten",0,0,1,0,0,1,0,0
"04/16/2022",2022,1,0,2179900,"Canisius","Marist","11","3",0,1,"MAAC","MAAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179902,"Prairie View","Southern U.","7","2",1,0,"SWAC","SWAC",0,0,0,0,0,0,0,1
"04/16/2022",2022,1,0,2179903,"Pittsburgh","Virginia","0","18",0,1,"ACC","ACC",1,0,0,1,0,0,0,1
"04/16/2022",2022,1,0,2179904,"Baylor","Kansas","6","5",1,0,"Big 12","Big 12",0,1,0,0,1,0,0,0
"04/16/2022",2022,1,0,2179905,"New Mexico St.","UTRGV","8","13",1,0,"WAC","WAC",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179906,"Louisiana","ULM","7","1",1,0,"Sun Belt","Sun Belt",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179907,"UNCW","Towson","11","5",0,1,"CAA","CAA",0,0,0,0,0,0,0,0
"04/16/2022",2022,1,0,2179908,"James Madison","Northeastern","8","1",1,0,"CAA","CAA",0,0,0,0,0,0,0,1
"04/16/2022",2022,0,0,2179909,"UCLA","Stanford","0","11",0,1,"Pac-12","Pac-12",0,1,0,0,1,0,1,1
"04/16/2022",2022,0,0,2179910,"Wake Forest","Clemson","12","9",0,1,"ACC","ACC",1,0,0,1,0,0,0,0
"04/16/2022",2022,0,0,2179911,"Tennessee","Alabama","9","2",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/15/2022",2022,1,0,2179912,"CSU Bakersfield","Hawaii","1","4",0,1,"Big West","Big West",0,0,0,0,0,0,0,0
"04/16/2022",2022,0,0,2179913,"Vanderbilt","Florida","8","6",1,0,"SEC","SEC",1,0,0,1,0,0,1,1
"04/17/2022",2022,0,0,2179916,"Yale","Brown","3","4",0,1,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/17/2022",2022,1,0,2179917,"NJIT","UMBC","6","11",1,0,"America East","America East",0,0,0,0,0,0,1,0
"04/17/2022",2022,0,0,2179919,"Penn","Cornell","15","6",0,1,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/17/2022",2022,0,0,2179921,"West Virginia","Oklahoma St.","3","13",1,0,"Big 12","Big 12",0,1,0,0,1,0,0,1
"04/16/2022",2022,0,0,2179922,"Western Ill.","Oral Roberts","3","4",0,1,"Summit League","Summit League",0,0,0,0,0,0,0,0
"04/17/2022",2022,1,0,2179923,"Richmond","VCU","2","13",1,0,"Atlantic 10","Atlantic 10",0,0,0,0,0,0,0,1
"04/17/2022",2022,1,0,2179924,"Dartmouth","Princeton","16","7",0,1,"Ivy League","Ivy League",0,0,0,0,0,0,0,0
"04/17/2022",2022,0,0,2179925,"Navy","Lehigh","3","2",1,0,"Patriot","Patriot",0,0,0,0,0,0,0,0
"04/17/2022",2022,0,0,2179926,"Lafayette","Army West Point","6","15",1,0,"Patriot","Patriot",0,0,0,0,0,0,0,1
"04/17/2022",2022,1,0,2179927,"Illinois St.","Valparaiso","1","2",0,1,"MVC","MVC",0,0,0,0,0,0,0,0
"04/17/2022",2022,0,0,2179928,"UMass Lowell","Hartford","12","13",0,1,"America East","America East",0,0,0,0,0,0,0,0
"04/17/2022",2022,1,0,2179929,"Col. of Charleston","William & Mary","7","5",1,0,"CAA","CAA",0,0,0,0,0,0,0,0
