"","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"1",NA,"Boston College","/teams/508974","821","ACC",1,2021,NA
"2",NA,"Clemson","/teams/509003","821","ACC",1,2021,NA
"3",NA,"Duke","/teams/509015","821","ACC",1,2021,NA
"4",NA,"Florida St.","/teams/509027","821","ACC",1,2021,NA
"5",NA,"Georgia Tech","/teams/509036","821","ACC",1,2021,NA
"6",NA,"Louisville","/teams/509072","821","ACC",1,2021,NA
"7",NA,"Miami (FL)","/teams/509087","821","ACC",1,2021,NA
"8",NA,"NC State","/teams/509118","821","ACC",1,2021,NA
"9",NA,"North Carolina","/teams/509101","821","ACC",1,2021,NA
"10",NA,"Notre Dame","/teams/509127","821","ACC",1,2021,NA
"11",NA,"Pittsburgh","/teams/509142","821","ACC",1,2021,NA
"12",NA,"Virginia","/teams/508912","821","ACC",1,2021,NA
"13",NA,"Virginia Tech","/teams/508911","821","ACC",1,2021,NA
"14",NA,"Wake Forest","/teams/508914","821","ACC",1,2021,NA
"15",NA,"Bellarmine","/teams/509202","920","ASUN",1,2021,NA
"16",NA,"FGCU","/teams/508950","920","ASUN",1,2021,NA
"17",NA,"Jacksonville","/teams/509057","920","ASUN",1,2021,NA
"18",NA,"Kennesaw St.","/teams/508938","920","ASUN",1,2021,NA
"19",NA,"Liberty","/teams/509067","920","ASUN",1,2021,NA
"20",NA,"Lipscomb","/teams/508949","920","ASUN",1,2021,NA
"21",NA,"North Ala.","/teams/508952","920","ASUN",1,2021,NA
"22",NA,"North Florida","/teams/508942","920","ASUN",1,2021,NA
"23",NA,"Stetson","/teams/509186","920","ASUN",1,2021,NA
"24",NA,"Binghamton","/teams/508973","845","America East",1,2021,NA
"25",NA,"Hartford","/teams/509040","845","America East",1,2021,NA
"26",NA,"Maine","/teams/509075","845","America East",1,2021,NA
"27",NA,"NJIT","/teams/509109","845","America East",1,2021,NA
"28",NA,"Stony Brook","/teams/509187","845","America East",1,2021,NA
"29",NA,"UAlbany","/teams/508959","845","America East",1,2021,NA
"30",NA,"UMBC","/teams/509079","845","America East",1,2021,NA
"31",NA,"UMass Lowell","/teams/509073","845","America East",1,2021,NA
"32",NA,"Davidson","/teams/509011","820","Atlantic 10",1,2021,NA
"33",NA,"Dayton","/teams/509012","820","Atlantic 10",1,2021,NA
"34",NA,"Fordham","/teams/509029","820","Atlantic 10",1,2021,NA
"35",NA,"George Mason","/teams/509031","820","Atlantic 10",1,2021,NA
"36",NA,"George Washington","/teams/509032","820","Atlantic 10",1,2021,NA
"37",NA,"La Salle","/teams/509063","820","Atlantic 10",1,2021,NA
"38",NA,"Massachusetts","/teams/509082","820","Atlantic 10",1,2021,NA
"39",NA,"Rhode Island","/teams/509149","820","Atlantic 10",1,2021,NA
"40",NA,"Richmond","/teams/509151","820","Atlantic 10",1,2021,NA
"41",NA,"Saint Joseph's","/teams/509157","820","Atlantic 10",1,2021,NA
"42",NA,"Saint Louis","/teams/509158","820","Atlantic 10",1,2021,NA
"43",NA,"St. Bonaventure","/teams/509155","820","Atlantic 10",1,2021,NA
"44",NA,"VCU","/teams/508909","820","Atlantic 10",1,2021,NA
"45",NA,"Baylor","/teams/508971","25354","Big 12",1,2021,NA
"46",NA,"Kansas","/teams/509060","25354","Big 12",1,2021,NA
"47",NA,"Kansas St.","/teams/509059","25354","Big 12",1,2021,NA
"48",NA,"Oklahoma","/teams/509132","25354","Big 12",1,2021,NA
"49",NA,"Oklahoma St.","/teams/509131","25354","Big 12",1,2021,NA
"50",NA,"TCU","/teams/508892","25354","Big 12",1,2021,NA
"51",NA,"Texas","/teams/508896","25354","Big 12",1,2021,NA
"52",NA,"Texas Tech","/teams/508894","25354","Big 12",1,2021,NA
"53",NA,"West Virginia","/teams/508917","25354","Big 12",1,2021,NA
"54",NA,"Butler","/teams/508981","30184","Big East",1,2021,NA
"55",NA,"Creighton","/teams/509009","30184","Big East",1,2021,NA
"56",NA,"Georgetown","/teams/509033","30184","Big East",1,2021,NA
"57",NA,"Seton Hall","/teams/509168","30184","Big East",1,2021,NA
"58",NA,"St. John's (NY)","/teams/509156","30184","Big East",1,2021,NA
"59",NA,"UConn","/teams/509006","30184","Big East",1,2021,NA
"60",NA,"Villanova","/teams/508908","30184","Big East",1,2021,NA
"61",NA,"Xavier","/teams/508927","30184","Big East",1,2021,NA
"62",NA,"Campbell","/teams/508995","826","Big South",1,2021,NA
"63",NA,"Charleston So.","/teams/508970","826","Big South",1,2021,NA
"64",NA,"Gardner-Webb","/teams/508936","826","Big South",1,2021,NA
"65",NA,"High Point","/teams/508947","826","Big South",1,2021,NA
"66",NA,"Longwood","/teams/509069","826","Big South",1,2021,NA
"67",NA,"Presbyterian","/teams/508939","826","Big South",1,2021,NA
"68",NA,"Radford","/teams/509148","826","Big South",1,2021,NA
"69",NA,"UNC Asheville","/teams/509100","826","Big South",1,2021,NA
"70",NA,"USC Upstate","/teams/508945","826","Big South",1,2021,NA
"71",NA,"Winthrop","/teams/508924","826","Big South",1,2021,NA
"72",NA,"Illinois","/teams/509048","827","Big Ten",1,2021,NA
"73",NA,"Indiana","/teams/509051","827","Big Ten",1,2021,NA
"74",NA,"Iowa","/teams/509054","827","Big Ten",1,2021,NA
"75",NA,"Maryland","/teams/509080","827","Big Ten",1,2021,NA
"76",NA,"Michigan","/teams/509089","827","Big Ten",1,2021,NA
"77",NA,"Michigan St.","/teams/509088","827","Big Ten",1,2021,NA
"78",NA,"Minnesota","/teams/509091","827","Big Ten",1,2021,NA
"79",NA,"Nebraska","/teams/509105","827","Big Ten",1,2021,NA
"80",NA,"Northwestern","/teams/509126","827","Big Ten",1,2021,NA
"81",NA,"Ohio St.","/teams/509129","827","Big Ten",1,2021,NA
"82",NA,"Penn St.","/teams/509139","827","Big Ten",1,2021,NA
"83",NA,"Purdue","/teams/509146","827","Big Ten",1,2021,NA
"84",NA,"Rutgers","/teams/509153","827","Big Ten",1,2021,NA
"85",NA,"CSU Bakersfield","/teams/508983","904","Big West",1,2021,NA
"86",NA,"CSUN","/teams/508987","904","Big West",1,2021,NA
"87",NA,"Cal Poly","/teams/508982","904","Big West",1,2021,NA
"88",NA,"Cal St. Fullerton","/teams/508985","904","Big West",1,2021,NA
"89",NA,"Hawaii","/teams/509042","904","Big West",1,2021,NA
"90",NA,"Long Beach St.","/teams/508986","904","Big West",1,2021,NA
"91",NA,"UC Davis","/teams/508991","904","Big West",1,2021,NA
"92",NA,"UC Irvine","/teams/508992","904","Big West",1,2021,NA
"93",NA,"UC Riverside","/teams/508994","904","Big West",1,2021,NA
"94",NA,"UC San Diego","/teams/509216","904","Big West",1,2021,NA
"95",NA,"UC Santa Barbara","/teams/508989","904","Big West",1,2021,NA
"96",NA,"Col. of Charleston","/teams/508933","837","CAA",1,2021,NA
"97",NA,"Delaware","/teams/509014","837","CAA",1,2021,NA
"98",NA,"Elon","/teams/508935","837","CAA",1,2021,NA
"99",NA,"Hofstra","/teams/509043","837","CAA",1,2021,NA
"100",NA,"James Madison","/teams/509058","837","CAA",1,2021,NA
"101",NA,"Northeastern","/teams/509121","837","CAA",1,2021,NA
"102",NA,"Towson","/teams/508899","837","CAA",1,2021,NA
"103",NA,"UNCW","/teams/509104","837","CAA",1,2021,NA
"104",NA,"William & Mary","/teams/508923","837","CAA",1,2021,NA
"105",NA,"Charlotte","/teams/509102","24312","CUSA",1,2021,NA
"106",NA,"FIU","/teams/509026","24312","CUSA",1,2021,NA
"107",NA,"Fla. Atlantic","/teams/509025","24312","CUSA",1,2021,NA
"108",NA,"Louisiana Tech","/teams/509071","24312","CUSA",1,2021,NA
"109",NA,"Marshall","/teams/509078","24312","CUSA",1,2021,NA
"110",NA,"Middle Tenn.","/teams/509090","24312","CUSA",1,2021,NA
"111",NA,"Old Dominion","/teams/509133","24312","CUSA",1,2021,NA
"112",NA,"Rice","/teams/509150","24312","CUSA",1,2021,NA
"113",NA,"Southern Miss.","/teams/509179","24312","CUSA",1,2021,NA
"114",NA,"UAB","/teams/508958","24312","CUSA",1,2021,NA
"115",NA,"UTSA","/teams/508897","24312","CUSA",1,2021,NA
"116",NA,"Western Ky.","/teams/508920","24312","CUSA",1,2021,NA
"117",NA,"Milwaukee","/teams/508925","881","Horizon",1,2021,NA
"118",NA,"Northern Ky.","/teams/509124","881","Horizon",1,2021,NA
"119",NA,"Oakland","/teams/509128","881","Horizon",1,2021,NA
"120",NA,"Purdue Fort Wayne","/teams/509052","881","Horizon",1,2021,NA
"121",NA,"UIC","/teams/509049","881","Horizon",1,2021,NA
"122",NA,"Wright St.","/teams/508926","881","Horizon",1,2021,NA
"123",NA,"Youngstown St.","/teams/508929","881","Horizon",1,2021,NA
"124",NA,"Brown","/teams/508978","865","Ivy League",1,2021,NA
"125",NA,"Columbia","/teams/509005","865","Ivy League",1,2021,NA
"126",NA,"Cornell","/teams/509008","865","Ivy League",1,2021,NA
"127",NA,"Dartmouth","/teams/509010","865","Ivy League",1,2021,NA
"128",NA,"Harvard","/teams/509041","865","Ivy League",1,2021,NA
"129",NA,"Penn","/teams/509140","865","Ivy League",1,2021,NA
"130",NA,"Princeton","/teams/509145","865","Ivy League",1,2021,NA
"131",NA,"Yale","/teams/508928","865","Ivy League",1,2021,NA
"132",NA,"Canisius","/teams/508996","871","MAAC",1,2021,NA
"133",NA,"Fairfield","/teams/509022","871","MAAC",1,2021,NA
"134",NA,"Iona","/teams/509053","871","MAAC",1,2021,NA
"135",NA,"Manhattan","/teams/509076","871","MAAC",1,2021,NA
"136",NA,"Marist","/teams/509077","871","MAAC",1,2021,NA
"137",NA,"Monmouth","/teams/509096","871","MAAC",1,2021,NA
"138",NA,"Niagara","/teams/509113","871","MAAC",1,2021,NA
"139",NA,"Quinnipiac","/teams/509147","871","MAAC",1,2021,NA
"140",NA,"Rider","/teams/509152","871","MAAC",1,2021,NA
"141",NA,"Saint Peter's","/teams/509160","871","MAAC",1,2021,NA
"142",NA,"Siena","/teams/509169","871","MAAC",1,2021,NA
"143",NA,"Akron","/teams/508890","875","MAC",1,2021,NA
"144",NA,"Ball St.","/teams/508969","875","MAC",1,2021,NA
"145",NA,"Bowling Green","/teams/508975","875","MAC",1,2021,NA
"146",NA,"Central Mich.","/teams/508999","875","MAC",1,2021,NA
"147",NA,"Eastern Mich.","/teams/509020","875","MAC",1,2021,NA
"148",NA,"Kent St.","/teams/509061","875","MAC",1,2021,NA
"149",NA,"Miami (OH)","/teams/509086","875","MAC",1,2021,NA
"150",NA,"NIU","/teams/509123","875","MAC",1,2021,NA
"151",NA,"Ohio","/teams/509130","875","MAC",1,2021,NA
"152",NA,"Toledo","/teams/508898","875","MAC",1,2021,NA
"153",NA,"Western Mich.","/teams/508921","875","MAC",1,2021,NA
"154",NA,"Bethune-Cookman","/teams/508972","876","MEAC",1,2021,NA
"155",NA,"Coppin St.","/teams/509007","876","MEAC",1,2021,NA
"156",NA,"Delaware St.","/teams/509013","876","MEAC",1,2021,NA
"157",NA,"Florida A&M","/teams/509024","876","MEAC",1,2021,NA
"158",NA,"N.C. A&T","/teams/509116","876","MEAC",1,2021,NA
"159",NA,"N.C. Central","/teams/509117","876","MEAC",1,2021,NA
"160",NA,"Norfolk St.","/teams/509115","876","MEAC",1,2021,NA
"161",NA,"UMES","/teams/509081","876","MEAC",1,2021,NA
"162",NA,"Bradley","/teams/508976","884","MVC",1,2021,NA
"163",NA,"DBU","/teams/508934","884","MVC",1,2021,NA
"164",NA,"Evansville","/teams/509021","884","MVC",1,2021,NA
"165",NA,"Illinois St.","/teams/509047","884","MVC",1,2021,NA
"166",NA,"Indiana St.","/teams/509050","884","MVC",1,2021,NA
"167",NA,"Missouri St.","/teams/509181","884","MVC",1,2021,NA
"168",NA,"Southern Ill.","/teams/509177","884","MVC",1,2021,NA
"169",NA,"Valparaiso","/teams/508906","884","MVC",1,2021,NA
"170",NA,"Air Force","/teams/508902","5486","Mountain West",1,2021,NA
"171",NA,"Fresno St.","/teams/508984","5486","Mountain West",1,2021,NA
"172",NA,"Nevada","/teams/509108","5486","Mountain West",1,2021,NA
"173",NA,"New Mexico","/teams/509111","5486","Mountain West",1,2021,NA
"174",NA,"San Diego St.","/teams/509163","5486","Mountain West",1,2021,NA
"175",NA,"San Jose St.","/teams/509166","5486","Mountain West",1,2021,NA
"176",NA,"UNLV","/teams/509107","5486","Mountain West",1,2021,NA
"177",NA,"Bryant","/teams/508979","846","NEC",1,2021,NA
"178",NA,"Central Conn. St.","/teams/508997","846","NEC",1,2021,NA
"179",NA,"FDU","/teams/509023","846","NEC",1,2021,NA
"180",NA,"LIU","/teams/509068","846","NEC",1,2021,NA
"181",NA,"Merrimack","/teams/508931","846","NEC",1,2021,NA
"182",NA,"Mount St. Mary's","/teams/509098","846","NEC",1,2021,NA
"183",NA,"Sacred Heart","/teams/509154","846","NEC",1,2021,NA
"184",NA,"Wagner","/teams/508913","846","NEC",1,2021,NA
"185",NA,"Austin Peay","/teams/508968","902","OVC",1,2021,NA
"186",NA,"Belmont","/teams/508946","902","OVC",1,2021,NA
"187",NA,"Eastern Ill.","/teams/509018","902","OVC",1,2021,NA
"188",NA,"Eastern Ky.","/teams/509019","902","OVC",1,2021,NA
"189",NA,"Jacksonville St.","/teams/509056","902","OVC",1,2021,NA
"190",NA,"Morehead St.","/teams/509097","902","OVC",1,2021,NA
"191",NA,"Murray St.","/teams/509099","902","OVC",1,2021,NA
"192",NA,"SIUE","/teams/509178","902","OVC",1,2021,NA
"193",NA,"Southeast Mo. St.","/teams/509174","902","OVC",1,2021,NA
"194",NA,"Tennessee Tech","/teams/509188","902","OVC",1,2021,NA
"195",NA,"UT Martin","/teams/509190","902","OVC",1,2021,NA
"196",NA,"Arizona","/teams/508963","905","Pac-12",1,2021,NA
"197",NA,"Arizona St.","/teams/508962","905","Pac-12",1,2021,NA
"198",NA,"California","/teams/508990","905","Pac-12",1,2021,NA
"199",NA,"Oregon","/teams/509136","905","Pac-12",1,2021,NA
"200",NA,"Oregon St.","/teams/509135","905","Pac-12",1,2021,NA
"201",NA,"Southern California","/teams/509176","905","Pac-12",1,2021,NA
"202",NA,"Stanford","/teams/509184","905","Pac-12",1,2021,NA
"203",NA,"UCLA","/teams/508993","905","Pac-12",1,2021,NA
"204",NA,"Utah","/teams/508905","905","Pac-12",1,2021,NA
"205",NA,"Washington","/teams/508916","905","Pac-12",1,2021,NA
"206",NA,"Washington St.","/teams/508915","905","Pac-12",1,2021,NA
"207",NA,"Army West Point","/teams/508903","838","Patriot",1,2021,NA
"208",NA,"Bucknell","/teams/508980","838","Patriot",1,2021,NA
"209",NA,"Holy Cross","/teams/509044","838","Patriot",1,2021,NA
"210",NA,"Lafayette","/teams/509064","838","Patriot",1,2021,NA
"211",NA,"Lehigh","/teams/509066","838","Patriot",1,2021,NA
"212",NA,"Navy","/teams/508904","838","Patriot",1,2021,NA
"213",NA,"Alabama","/teams/508957","911","SEC",1,2021,NA
"214",NA,"Arkansas","/teams/508965","911","SEC",1,2021,NA
"215",NA,"Auburn","/teams/508967","911","SEC",1,2021,NA
"216",NA,"Florida","/teams/509028","911","SEC",1,2021,NA
"217",NA,"Georgia","/teams/509037","911","SEC",1,2021,NA
"218",NA,"Kentucky","/teams/509062","911","SEC",1,2021,NA
"219",NA,"LSU","/teams/509070","911","SEC",1,2021,NA
"220",NA,"Mississippi St.","/teams/509092","911","SEC",1,2021,NA
"221",NA,"Missouri","/teams/509095","911","SEC",1,2021,NA
"222",NA,"Ole Miss","/teams/509094","911","SEC",1,2021,NA
"223",NA,"South Carolina","/teams/509171","911","SEC",1,2021,NA
"224",NA,"Tennessee","/teams/509189","911","SEC",1,2021,NA
"225",NA,"Texas A&M","/teams/508891","911","SEC",1,2021,NA
"226",NA,"Vanderbilt","/teams/508907","911","SEC",1,2021,NA
"227",NA,"Alabama A&M","/teams/508955","916","SWAC",1,2021,NA
"228",NA,"Alabama St.","/teams/508956","916","SWAC",1,2021,NA
"229",NA,"Alcorn","/teams/508960","916","SWAC",1,2021,NA
"230",NA,"Ark.-Pine Bluff","/teams/508941","916","SWAC",1,2021,NA
"231",NA,"Grambling","/teams/509039","916","SWAC",1,2021,NA
"232",NA,"Jackson St.","/teams/509055","916","SWAC",1,2021,NA
"233",NA,"Mississippi Val.","/teams/509093","916","SWAC",1,2021,NA
"234",NA,"Prairie View","/teams/509144","916","SWAC",1,2021,NA
"235",NA,"Southern U.","/teams/509180","916","SWAC",1,2021,NA
"236",NA,"Texas Southern","/teams/508893","916","SWAC",1,2021,NA
"237",NA,"ETSU","/teams/509017","912","SoCon",1,2021,NA
"238",NA,"Mercer","/teams/509085","912","SoCon",1,2021,NA
"239",NA,"Samford","/teams/509162","912","SoCon",1,2021,NA
"240",NA,"The Citadel","/teams/509002","912","SoCon",1,2021,NA
"241",NA,"UNC Greensboro","/teams/509103","912","SoCon",1,2021,NA
"242",NA,"VMI","/teams/508910","912","SoCon",1,2021,NA
"243",NA,"Western Caro.","/teams/508918","912","SoCon",1,2021,NA
"244",NA,"Wofford","/teams/508944","912","SoCon",1,2021,NA
"245",NA,"A&M-Corpus Christi","/teams/508948","914","Southland",1,2021,NA
"246",NA,"Abilene Christian","/teams/508954","914","Southland",1,2021,NA
"247",NA,"Central Ark.","/teams/508930","914","Southland",1,2021,NA
"248",NA,"Houston Christian","/teams/509045","914","Southland",1,2021,NA
"249",NA,"Lamar University","/teams/509065","914","Southland",1,2021,NA
"250",NA,"McNeese","/teams/509083","914","Southland",1,2021,NA
"251",NA,"New Orleans","/teams/509112","914","Southland",1,2021,NA
"252",NA,"Nicholls","/teams/509114","914","Southland",1,2021,NA
"253",NA,"Northwestern St.","/teams/509125","914","Southland",1,2021,NA
"254",NA,"SFA","/teams/509185","914","Southland",1,2021,NA
"255",NA,"Sam Houston","/teams/509161","914","Southland",1,2021,NA
"256",NA,"Southeastern La.","/teams/509175","914","Southland",1,2021,NA
"257",NA,"UIW","/teams/508943","914","Southland",1,2021,NA
"258",NA,"North Dakota St.","/teams/509119","819","Summit League",1,2021,NA
"259",NA,"Omaha","/teams/509106","819","Summit League",1,2021,NA
"260",NA,"Oral Roberts","/teams/509134","819","Summit League",1,2021,NA
"261",NA,"South Dakota St.","/teams/509172","819","Summit League",1,2021,NA
"262",NA,"Western Ill.","/teams/508919","819","Summit League",1,2021,NA
"263",NA,"App State","/teams/508961","818","Sun Belt",1,2021,NA
"264",NA,"Arkansas St.","/teams/508964","818","Sun Belt",1,2021,NA
"265",NA,"Coastal Carolina","/teams/509004","818","Sun Belt",1,2021,NA
"266",NA,"Ga. Southern","/teams/509034","818","Sun Belt",1,2021,NA
"267",NA,"Georgia St.","/teams/509035","818","Sun Belt",1,2021,NA
"268",NA,"Little Rock","/teams/508966","818","Sun Belt",1,2021,NA
"269",NA,"Louisiana","/teams/509183","818","Sun Belt",1,2021,NA
"270",NA,"South Alabama","/teams/509170","818","Sun Belt",1,2021,NA
"271",NA,"Texas St.","/teams/509182","818","Sun Belt",1,2021,NA
"272",NA,"Troy","/teams/508900","818","Sun Belt",1,2021,NA
"273",NA,"ULM","/teams/509120","818","Sun Belt",1,2021,NA
"274",NA,"UT Arlington","/teams/508895","818","Sun Belt",1,2021,NA
"275",NA,"Cincinnati","/teams/509001","823","The American",1,2021,NA
"276",NA,"East Carolina","/teams/509016","823","The American",1,2021,NA
"277",NA,"Houston","/teams/509046","823","The American",1,2021,NA
"278",NA,"Memphis","/teams/509084","823","The American",1,2021,NA
"279",NA,"South Fla.","/teams/509173","823","The American",1,2021,NA
"280",NA,"Tulane","/teams/508901","823","The American",1,2021,NA
"281",NA,"UCF","/teams/508998","823","The American",1,2021,NA
"282",NA,"Wichita St.","/teams/508922","823","The American",1,2021,NA
"283",NA,"California Baptist","/teams/508953","923","WAC",1,2021,NA
"284",NA,"Grand Canyon","/teams/508937","923","WAC",1,2021,NA
"285",NA,"New Mexico St.","/teams/509110","923","WAC",1,2021,NA
"286",NA,"Northern Colo.","/teams/509122","923","WAC",1,2021,NA
"287",NA,"Sacramento St.","/teams/508988","923","WAC",1,2021,NA
"288",NA,"Seattle U","/teams/508940","923","WAC",1,2021,NA
"289",NA,"Tarleton St.","/teams/509348","923","WAC",1,2021,NA
"290",NA,"UTRGV","/teams/509138","923","WAC",1,2021,NA
"291",NA,"Utah Tech","/teams/509412","923","WAC",1,2021,NA
"292",NA,"Utah Valley","/teams/508951","923","WAC",1,2021,NA
"293",NA,"BYU","/teams/508977","922","WCC",1,2021,NA
"294",NA,"Gonzaga","/teams/509038","922","WCC",1,2021,NA
"295",NA,"LMU (CA)","/teams/509074","922","WCC",1,2021,NA
"296",NA,"Pacific","/teams/509137","922","WCC",1,2021,NA
"297",NA,"Pepperdine","/teams/509141","922","WCC",1,2021,NA
"298",NA,"Portland","/teams/509143","922","WCC",1,2021,NA
"299",NA,"Saint Mary's (CA)","/teams/509159","922","WCC",1,2021,NA
"300",NA,"San Diego","/teams/509164","922","WCC",1,2021,NA
"301",NA,"San Francisco","/teams/509165","922","WCC",1,2021,NA
"302",NA,"Santa Clara","/teams/509167","922","WCC",1,2021,NA
"303",NA,"Boston College","/teams/526359","821","ACC",1,2022,NA
"304",NA,"Clemson","/teams/526387","821","ACC",1,2022,NA
"305",NA,"Duke","/teams/526399","821","ACC",1,2022,NA
"306",NA,"Florida St.","/teams/526411","821","ACC",1,2022,NA
"307",NA,"Georgia Tech","/teams/526419","821","ACC",1,2022,NA
"308",NA,"Louisville","/teams/526455","821","ACC",1,2022,NA
"309",NA,"Miami (FL)","/teams/526470","821","ACC",1,2022,NA
"310",NA,"NC State","/teams/526501","821","ACC",1,2022,NA
"311",NA,"North Carolina","/teams/526484","821","ACC",1,2022,NA
"312",NA,"Notre Dame","/teams/526510","821","ACC",1,2022,NA
"313",NA,"Pittsburgh","/teams/526525","821","ACC",1,2022,NA
"314",NA,"Virginia","/teams/526298","821","ACC",1,2022,NA
"315",NA,"Virginia Tech","/teams/526297","821","ACC",1,2022,NA
"316",NA,"Wake Forest","/teams/526300","821","ACC",1,2022,NA
"317",NA,"Bellarmine","/teams/526574","920","ASUN",1,2022,NA
"318",NA,"Central Ark.","/teams/526316","920","ASUN",1,2022,NA
"319",NA,"Eastern Ky.","/teams/526403","920","ASUN",1,2022,NA
"320",NA,"FGCU","/teams/526335","920","ASUN",1,2022,NA
"321",NA,"Jacksonville","/teams/526440","920","ASUN",1,2022,NA
"322",NA,"Jacksonville St.","/teams/526439","920","ASUN",1,2022,NA
"323",NA,"Kennesaw St.","/teams/526323","920","ASUN",1,2022,NA
"324",NA,"Liberty","/teams/526450","920","ASUN",1,2022,NA
"325",NA,"Lipscomb","/teams/526334","920","ASUN",1,2022,NA
"326",NA,"North Ala.","/teams/526337","920","ASUN",1,2022,NA
"327",NA,"North Florida","/teams/526327","920","ASUN",1,2022,NA
"328",NA,"Stetson","/teams/526569","920","ASUN",1,2022,NA
"329",NA,"Binghamton","/teams/526358","845","America East",1,2022,NA
"330",NA,"Hartford","/teams/526423","845","America East",1,2022,NA
"331",NA,"Maine","/teams/526458","845","America East",1,2022,NA
"332",NA,"NJIT","/teams/526492","845","America East",1,2022,NA
"333",NA,"Stony Brook","/teams/526570","845","America East",1,2022,NA
"334",NA,"UAlbany","/teams/526344","845","America East",1,2022,NA
"335",NA,"UMBC","/teams/526462","845","America East",1,2022,NA
"336",NA,"UMass Lowell","/teams/526456","845","America East",1,2022,NA
"337",NA,"Davidson","/teams/526395","820","Atlantic 10",1,2022,NA
"338",NA,"Dayton","/teams/526396","820","Atlantic 10",1,2022,NA
"339",NA,"Fordham","/teams/526413","820","Atlantic 10",1,2022,NA
"340",NA,"George Mason","/teams/526414","820","Atlantic 10",1,2022,NA
"341",NA,"George Washington","/teams/526415","820","Atlantic 10",1,2022,NA
"342",NA,"Massachusetts","/teams/526465","820","Atlantic 10",1,2022,NA
"343",NA,"Rhode Island","/teams/526532","820","Atlantic 10",1,2022,NA
"344",NA,"Richmond","/teams/526534","820","Atlantic 10",1,2022,NA
"345",NA,"Saint Joseph's","/teams/526540","820","Atlantic 10",1,2022,NA
"346",NA,"Saint Louis","/teams/526541","820","Atlantic 10",1,2022,NA
"347",NA,"St. Bonaventure","/teams/526538","820","Atlantic 10",1,2022,NA
"348",NA,"VCU","/teams/526295","820","Atlantic 10",1,2022,NA
"349",NA,"Baylor","/teams/526356","25354","Big 12",1,2022,NA
"350",NA,"Kansas","/teams/526443","25354","Big 12",1,2022,NA
"351",NA,"Kansas St.","/teams/526442","25354","Big 12",1,2022,NA
"352",NA,"Oklahoma","/teams/526515","25354","Big 12",1,2022,NA
"353",NA,"Oklahoma St.","/teams/526514","25354","Big 12",1,2022,NA
"354",NA,"TCU","/teams/526278","25354","Big 12",1,2022,NA
"355",NA,"Texas","/teams/526282","25354","Big 12",1,2022,NA
"356",NA,"Texas Tech","/teams/526280","25354","Big 12",1,2022,NA
"357",NA,"West Virginia","/teams/526303","25354","Big 12",1,2022,NA
"358",NA,"Butler","/teams/526366","30184","Big East",1,2022,NA
"359",NA,"Creighton","/teams/526393","30184","Big East",1,2022,NA
"360",NA,"Georgetown","/teams/526416","30184","Big East",1,2022,NA
"361",NA,"Seton Hall","/teams/526551","30184","Big East",1,2022,NA
"362",NA,"St. John's (NY)","/teams/526539","30184","Big East",1,2022,NA
"363",NA,"UConn","/teams/526390","30184","Big East",1,2022,NA
"364",NA,"Villanova","/teams/526294","30184","Big East",1,2022,NA
"365",NA,"Xavier","/teams/526313","30184","Big East",1,2022,NA
"366",NA,"Campbell","/teams/526380","826","Big South",1,2022,NA
"367",NA,"Charleston So.","/teams/526355","826","Big South",1,2022,NA
"368",NA,"Gardner-Webb","/teams/526321","826","Big South",1,2022,NA
"369",NA,"High Point","/teams/526332","826","Big South",1,2022,NA
"370",NA,"Longwood","/teams/526452","826","Big South",1,2022,NA
"371",NA,"N.C. A&T","/teams/526499","826","Big South",1,2022,NA
"372",NA,"Presbyterian","/teams/526324","826","Big South",1,2022,NA
"373",NA,"Radford","/teams/526531","826","Big South",1,2022,NA
"374",NA,"UNC Asheville","/teams/526483","826","Big South",1,2022,NA
"375",NA,"USC Upstate","/teams/526330","826","Big South",1,2022,NA
"376",NA,"Winthrop","/teams/526310","826","Big South",1,2022,NA
"377",NA,"Illinois","/teams/526431","827","Big Ten",1,2022,NA
"378",NA,"Indiana","/teams/526434","827","Big Ten",1,2022,NA
"379",NA,"Iowa","/teams/526437","827","Big Ten",1,2022,NA
"380",NA,"Maryland","/teams/526463","827","Big Ten",1,2022,NA
"381",NA,"Michigan","/teams/526472","827","Big Ten",1,2022,NA
"382",NA,"Michigan St.","/teams/526471","827","Big Ten",1,2022,NA
"383",NA,"Minnesota","/teams/526474","827","Big Ten",1,2022,NA
"384",NA,"Nebraska","/teams/526488","827","Big Ten",1,2022,NA
"385",NA,"Northwestern","/teams/526509","827","Big Ten",1,2022,NA
"386",NA,"Ohio St.","/teams/526512","827","Big Ten",1,2022,NA
"387",NA,"Penn St.","/teams/526522","827","Big Ten",1,2022,NA
"388",NA,"Purdue","/teams/526529","827","Big Ten",1,2022,NA
"389",NA,"Rutgers","/teams/526536","827","Big Ten",1,2022,NA
"390",NA,"CSU Bakersfield","/teams/526368","904","Big West",1,2022,NA
"391",NA,"CSUN","/teams/526372","904","Big West",1,2022,NA
"392",NA,"Cal Poly","/teams/526367","904","Big West",1,2022,NA
"393",NA,"Cal St. Fullerton","/teams/526370","904","Big West",1,2022,NA
"394",NA,"Hawaii","/teams/526425","904","Big West",1,2022,NA
"395",NA,"Long Beach St.","/teams/526371","904","Big West",1,2022,NA
"396",NA,"UC Davis","/teams/526376","904","Big West",1,2022,NA
"397",NA,"UC Irvine","/teams/526377","904","Big West",1,2022,NA
