"team_name","conference_id","team_url","division","year","team_id","conference","season_id"
"Evansville","884","/teams/548140",1,2023,219,"MVC",16340
"Illinois St.","884","/teams/548165",1,2023,299,"MVC",16340
"Illinois St.","884","/teams/548165",1,2023,299,"MVC",16340
"Indiana St.","884","/teams/548168",1,2023,305,"MVC",16340
"Indiana St.","884","/teams/548168",1,2023,305,"MVC",16340
"Missouri St.","884","/teams/548297",1,2023,669,"MVC",16340
"Missouri St.","884","/teams/548297",1,2023,669,"MVC",16340
"Murray St.","884","/teams/548216",1,2023,454,"MVC",16340
"Southern Ill.","884","/teams/548293",1,2023,659,"MVC",16340
"UIC","884","/teams/548167",1,2023,302,"MVC",16340
"Valparaiso","884","/teams/547947",1,2023,735,"MVC",16340
"Air Force","5486","/teams/547889",1,2023,721,"Mountain West",16340
"Fresno St.","5486","/teams/548104",1,2023,96,"Mountain West",16340
"Nevada","5486","/teams/548225",1,2023,466,"Mountain West",16340
"New Mexico","5486","/teams/548228",1,2023,473,"Mountain West",16340
"San Diego St.","5486","/teams/548279",1,2023,626,"Mountain West",16340
"San Diego St.","5486","/teams/548279",1,2023,626,"Mountain West",16340
"San Jose St.","5486","/teams/548282",1,2023,630,"Mountain West",16340
"UNLV","5486","/teams/548224",1,2023,465,"Mountain West",16340
"Central Conn. St.","846","/teams/548117",1,2023,127,"NEC",16340
"Coppin St.","846","/teams/548126",1,2023,165,"NEC",16340
"Delaware St.","846","/teams/548132",1,2023,178,"NEC",16340
"Delaware St.","846","/teams/548132",1,2023,178,"NEC",16340
"FDU","846","/teams/548142",1,2023,222,"NEC",16340
"LIU","846","/teams/548185",1,2023,361,"NEC",16340
"Merrimack","846","/teams/548052",1,2023,410,"NEC",16340
"Norfolk St.","846","/teams/548232",1,2023,485,"NEC",16340
"Sacred Heart","846","/teams/548270",1,2023,590,"NEC",16340
"Stonehill","846","/teams/548532",1,2023,682,"NEC",16340
"UMES","846","/teams/548198",1,2023,393,"NEC",16340
"Wagner","846","/teams/548030",1,2023,748,"NEC",16340
"Eastern Ill.","902","/teams/548137",1,2023,201,"OVC",16340
"Lindenwood","902","/teams/548409",1,2023,30136,"OVC",16340
"Little Rock","902","/teams/548086",1,2023,32,"OVC",16340
"Morehead St.","902","/teams/548214",1,2023,444,"OVC",16340
"SIUE","902","/teams/548294",1,2023,660,"OVC",16340
"Southeast Mo. St.","902","/teams/548290",1,2023,654,"OVC",16340
"Southern Ind.","902","/teams/548531",1,2023,661,"OVC",16340
"Tennessee Tech","902","/teams/548304",1,2023,692,"OVC",16340
"Tennessee Tech","902","/teams/548304",1,2023,692,"OVC",16340
"UT Martin","902","/teams/548306",1,2023,695,"OVC",16340
"Arizona","905","/teams/548083",1,2023,29,"Pac-12",16340
"Arizona St.","905","/teams/548082",1,2023,28,"Pac-12",16340
"Arizona St.","905","/teams/548082",1,2023,28,"Pac-12",16340
"California","905","/teams/548110",1,2023,107,"Pac-12",16340
"Oregon","905","/teams/548252",1,2023,529,"Pac-12",16340
"Oregon St.","905","/teams/548251",1,2023,528,"Pac-12",16340
"Oregon St.","905","/teams/548251",1,2023,528,"Pac-12",16340
"Southern California","905","/teams/548292",1,2023,657,"Pac-12",16340
"Southern California","905","/teams/548292",1,2023,657,"Pac-12",16340
"Stanford","905","/teams/548300",1,2023,674,"Pac-12",16340
"UCLA","905","/teams/548113",1,2023,110,"Pac-12",16340
"Utah","905","/teams/547934",1,2023,732,"Pac-12",16340
"Washington","905","/teams/548037",1,2023,756,"Pac-12",16340
"Washington St.","905","/teams/548036",1,2023,754,"Pac-12",16340
"Washington St.","905","/teams/548036",1,2023,754,"Pac-12",16340
"Army West Point","838","/teams/547902",1,2023,725,"Patriot",16340
"Bucknell","838","/teams/548100",1,2023,83,"Patriot",16340
"Holy Cross","838","/teams/548162",1,2023,285,"Patriot",16340
"Lafayette","838","/teams/548181",1,2023,342,"Patriot",16340
"Lehigh","838","/teams/548183",1,2023,352,"Patriot",16340
"Navy","838","/teams/547916",1,2023,726,"Patriot",16340
"Alabama","911","/teams/548077",1,2023,8,"SEC",16340
"Arkansas","911","/teams/548085",1,2023,31,"SEC",16340
"Auburn","911","/teams/548087",1,2023,37,"SEC",16340
"Florida","911","/teams/548147",1,2023,235,"SEC",16340
"Georgia","911","/teams/548155",1,2023,257,"SEC",16340
"Kentucky","911","/teams/548180",1,2023,334,"SEC",16340
"LSU","911","/teams/548187",1,2023,365,"SEC",16340
"Mississippi St.","911","/teams/548209",1,2023,430,"SEC",16340
"Missouri","911","/teams/548212",1,2023,434,"SEC",16340
"Ole Miss","911","/teams/548211",1,2023,433,"SEC",16340
"South Carolina","911","/teams/548287",1,2023,648,"SEC",16340
"Tennessee","911","/teams/548305",1,2023,694,"SEC",16340
"Texas A&M","911","/teams/547861",1,2023,697,"SEC",16340
"Texas A&M","911","/teams/547861",1,2023,697,"SEC",16340
"Vanderbilt","911","/teams/547958",1,2023,736,"SEC",16340
"Alabama A&M","916","/teams/548075",1,2023,6,"SWAC",16340
"Alabama A&M","916","/teams/548075",1,2023,6,"SWAC",16340
"Alabama St.","916","/teams/548076",1,2023,7,"SWAC",16340
"Alabama St.","916","/teams/548076",1,2023,7,"SWAC",16340
"Alcorn","916","/teams/548080",1,2023,17,"SWAC",16340
"Ark.-Pine Bluff","916","/teams/548061",1,2023,2678,"SWAC",16340
"Bethune-Cookman","916","/teams/548092",1,2023,61,"SWAC",16340
"Florida A&M","916","/teams/548143",1,2023,228,"SWAC",16340
"Florida A&M","916","/teams/548143",1,2023,228,"SWAC",16340
"Grambling","916","/teams/548157",1,2023,261,"SWAC",16340
"Jackson St.","916","/teams/548173",1,2023,314,"SWAC",16340
"Mississippi Val.","916","/teams/548210",1,2023,432,"SWAC",16340
"Prairie View","916","/teams/548260",1,2023,553,"SWAC",16340
"Southern U.","916","/teams/548296",1,2023,665,"SWAC",16340
"Texas Southern","916","/teams/547863",1,2023,699,"SWAC",16340
"Texas Southern","916","/teams/547863",1,2023,699,"SWAC",16340
"ETSU","912","/teams/548136",1,2023,198,"SoCon",16340
"Mercer","912","/teams/548202",1,2023,406,"SoCon",16340
"Samford","912","/teams/548278",1,2023,625,"SoCon",16340
"The Citadel","912","/teams/548121",1,2023,141,"SoCon",16340
"UNC Greensboro","912","/teams/548220",1,2023,459,"SoCon",16340
"VMI","912","/teams/547996",1,2023,741,"SoCon",16340
"Western Caro.","912","/teams/548039",1,2023,769,"SoCon",16340
"Wofford","912","/teams/548064",1,2023,2915,"SoCon",16340
"A&M-Corpus Christi","914","/teams/548068",1,2023,26172,"Southland",16340
"Houston Christian","914","/teams/548163",1,2023,287,"Southland",16340
"Houston Christian","914","/teams/548163",1,2023,287,"Southland",16340
"Lamar University","914","/teams/548182",1,2023,346,"Southland",16340
"McNeese","914","/teams/548200",1,2023,402,"Southland",16340
"New Orleans","914","/teams/548229",1,2023,474,"Southland",16340
"Nicholls","914","/teams/548231",1,2023,483,"Southland",16340
"Northwestern St.","914","/teams/548241",1,2023,508,"Southland",16340
"Northwestern St.","914","/teams/548241",1,2023,508,"Southland",16340
"Southeastern La.","914","/teams/548291",1,2023,655,"Southland",16340
"UIW","914","/teams/548063",1,2023,2743,"Southland",16340
"North Dakota St.","819","/teams/548235",1,2023,493,"Summit League",16340
"Northern Colo.","819","/teams/548238",1,2023,502,"Summit League",16340
"Omaha","819","/teams/548223",1,2023,464,"Summit League",16340
"Oral Roberts","819","/teams/548250",1,2023,527,"Summit League",16340
"South Dakota St.","819","/teams/548288",1,2023,649,"Summit League",16340
"St. Thomas (MN)","819","/teams/547857",1,2023,620,"Summit League",16340
"Western Ill.","819","/teams/548040",1,2023,771,"Summit League",16340
"App State","818","/teams/548081",1,2023,27,"Sun Belt",16340
"Arkansas St.","818","/teams/548084",1,2023,30,"Sun Belt",16340
"Arkansas St.","818","/teams/548084",1,2023,30,"Sun Belt",16340
"Coastal Carolina","818","/teams/548123",1,2023,149,"Sun Belt",16340
"Ga. Southern","818","/teams/548152",1,2023,253,"Sun Belt",16340
"Georgia St.","818","/teams/548153",1,2023,254,"Sun Belt",16340
"Georgia St.","818","/teams/548153",1,2023,254,"Sun Belt",16340
"James Madison","818","/teams/548176",1,2023,317,"Sun Belt",16340
"Louisiana","818","/teams/548299",1,2023,671,"Sun Belt",16340
"Marshall","818","/teams/548195",1,2023,388,"Sun Belt",16340
"Old Dominion","818","/teams/548249",1,2023,523,"Sun Belt",16340
"South Alabama","818","/teams/548286",1,2023,646,"Sun Belt",16340
"South Alabama","818","/teams/548286",1,2023,646,"Sun Belt",16340
"Southern Miss.","818","/teams/548295",1,2023,664,"Sun Belt",16340
"Texas St.","818","/teams/548298",1,2023,670,"Sun Belt",16340
"Texas St.","818","/teams/548298",1,2023,670,"Sun Belt",16340
"Troy","818","/teams/547872",1,2023,716,"Sun Belt",16340
"ULM","818","/teams/548236",1,2023,498,"Sun Belt",16340
"Cincinnati","823","/teams/548120",1,2023,140,"AAC",16340
"East Carolina","823","/teams/548135",1,2023,196,"AAC",16340
"Houston","823","/teams/548164",1,2023,288,"AAC",16340
"Memphis","823","/teams/548201",1,2023,404,"AAC",16340
"South Fla.","823","/teams/548289",1,2023,651,"AAC",16340
"Tulane","823","/teams/547879",1,2023,718,"AAC",16340
"UCF","823","/teams/548118",1,2023,128,"AAC",16340
"Wichita St.","823","/teams/548043",1,2023,782,"AAC",16340
"Abilene Christian","923","/teams/548074",1,2023,2,"WAC",16340
"California Baptist","923","/teams/548073",1,2023,30135,"WAC",16340
"California Baptist","923","/teams/548073",1,2023,30135,"WAC",16340
"Grand Canyon","923","/teams/548057",1,2023,1104,"WAC",16340
"New Mexico St.","923","/teams/548227",1,2023,472,"WAC",16340
"New Mexico St.","923","/teams/548227",1,2023,472,"WAC",16340
"SFA","923","/teams/548301",1,2023,676,"WAC",16340
"Sacramento St.","923","/teams/548108",1,2023,102,"WAC",16340
"Sam Houston","923","/teams/548277",1,2023,624,"WAC",16340
"Sam Houston","923","/teams/548277",1,2023,624,"WAC",16340
"Seattle U","923","/teams/548060",1,2023,1356,"WAC",16340
"Tarleton St.","923","/teams/547858",1,2023,1395,"WAC",16340
"UT Arlington","923","/teams/547865",1,2023,702,"WAC",16340
"UTRGV","923","/teams/548254",1,2023,536,"WAC",16340
"Utah Tech","923","/teams/547859",1,2023,30095,"WAC",16340
"Utah Tech","923","/teams/547859",1,2023,30095,"WAC",16340
"Utah Valley","923","/teams/548071",1,2023,30024,"WAC",16340
"Utah Valley","923","/teams/548071",1,2023,30024,"WAC",16340
"BYU","922","/teams/548097",1,2023,77,"WCC",16340
"Gonzaga","922","/teams/548156",1,2023,260,"WCC",16340
"LMU (CA)","922","/teams/548191",1,2023,370,"WCC",16340
"Pacific","922","/teams/548253",1,2023,534,"WCC",16340
"Pepperdine","922","/teams/548257",1,2023,541,"WCC",16340
"Portland","922","/teams/548259",1,2023,551,"WCC",16340
"Saint Mary's (CA)","922","/teams/548275",1,2023,610,"WCC",16340
"San Diego","922","/teams/548280",1,2023,627,"WCC",16340
"San Francisco","922","/teams/548281",1,2023,629,"WCC",16340
"Santa Clara","922","/teams/548283",1,2023,631,"WCC",16340
"Boston College","821","/teams/574015",1,2024,67,"ACC",16580
"Clemson","821","/teams/574043",1,2024,147,"ACC",16580
"Duke","821","/teams/574055",1,2024,193,"ACC",16580
"Florida St.","821","/teams/574067",1,2024,234,"ACC",16580
"Florida St.","821","/teams/574067",1,2024,234,"ACC",16580
"Georgia Tech","821","/teams/574075",1,2024,255,"ACC",16580
"Georgia Tech","821","/teams/574075",1,2024,255,"ACC",16580
"Louisville","821","/teams/574110",1,2024,367,"ACC",16580
"Miami (FL)","821","/teams/574125",1,2024,415,"ACC",16580
"NC State","821","/teams/574155",1,2024,490,"ACC",16580
"North Carolina","821","/teams/574139",1,2024,457,"ACC",16580
"Notre Dame","821","/teams/574164",1,2024,513,"ACC",16580
"Pittsburgh","821","/teams/574179",1,2024,545,"ACC",16580
"Virginia","821","/teams/573954",1,2024,746,"ACC",16580
"Virginia Tech","821","/teams/573953",1,2024,742,"ACC",16580
"Virginia Tech","821","/teams/573953",1,2024,742,"ACC",16580
"Wake Forest","821","/teams/573956",1,2024,749,"ACC",16580
"Austin Peay","920","/teams/574009",1,2024,43,"ASUN",16580
"Bellarmine","920","/teams/574228",1,2024,52,"ASUN",16580
"Central Ark.","920","/teams/573972",1,2024,1004,"ASUN",16580
"Eastern Ky.","920","/teams/574059",1,2024,202,"ASUN",16580
"FGCU","920","/teams/573991",1,2024,28755,"ASUN",16580
"Jacksonville","920","/teams/574096",1,2024,316,"ASUN",16580
"Kennesaw St.","920","/teams/573979",1,2024,1157,"ASUN",16580
"Lipscomb","920","/teams/573990",1,2024,28600,"ASUN",16580
"North Ala.","920","/teams/573993",1,2024,487,"ASUN",16580
"North Florida","920","/teams/573983",1,2024,2711,"ASUN",16580
"North Florida","920","/teams/573983",1,2024,2711,"ASUN",16580
"Queens (NC)","920","/teams/574231",1,2024,11504,"ASUN",16580
"Stetson","920","/teams/574223",1,2024,678,"ASUN",16580
"Binghamton","845","/teams/574014",1,2024,62,"America East",16580
"Bryant","845","/teams/574020",1,2024,81,"America East",16580
"Maine","845","/teams/574113",1,2024,380,"America East",16580
"NJIT","845","/teams/574147",1,2024,471,"America East",16580
"UAlbany","845","/teams/574000",1,2024,14,"America East",16580
"UMBC","845","/teams/574117",1,2024,391,"America East",16580
"UMass Lowell","845","/teams/574111",1,2024,368,"America East",16580
"Davidson","820","/teams/574051",1,2024,173,"Atlantic 10",16580
"Dayton","820","/teams/574052",1,2024,175,"Atlantic 10",16580
"Fordham","820","/teams/574069",1,2024,236,"Atlantic 10",16580
"George Mason","820","/teams/574070",1,2024,248,"Atlantic 10",16580
"George Washington","820","/teams/574071",1,2024,249,"Atlantic 10",16580
"George Washington","820","/teams/574071",1,2024,249,"Atlantic 10",16580
"Massachusetts","820","/teams/574120",1,2024,400,"Atlantic 10",16580
"Rhode Island","820","/teams/574186",1,2024,572,"Atlantic 10",16580
"Richmond","820","/teams/574188",1,2024,575,"Atlantic 10",16580
"Saint Joseph's","820","/teams/574194",1,2024,606,"Atlantic 10",16580
"Saint Louis","820","/teams/574195",1,2024,609,"Atlantic 10",16580
"St. Bonaventure","820","/teams/574192",1,2024,596,"Atlantic 10",16580
"VCU","820","/teams/573951",1,2024,740,"Atlantic 10",16580
"BYU","25354","/teams/574018",1,2024,77,"Big 12",16580
"Baylor","25354","/teams/574012",1,2024,51,"Big 12",16580
"Cincinnati","25354","/teams/574041",1,2024,140,"Big 12",16580
"Houston","25354","/teams/574085",1,2024,288,"Big 12",16580
"Kansas","25354","/teams/574099",1,2024,328,"Big 12",16580
"Kansas St.","25354","/teams/574098",1,2024,327,"Big 12",16580
"Kansas St.","25354","/teams/574098",1,2024,327,"Big 12",16580
"Oklahoma","25354","/teams/574169",1,2024,522,"Big 12",16580
"Oklahoma St.","25354","/teams/574168",1,2024,521,"Big 12",16580
"Oklahoma St.","25354","/teams/574168",1,2024,521,"Big 12",16580
"TCU","25354","/teams/573914",1,2024,698,"Big 12",16580
"Texas","25354","/teams/573918",1,2024,703,"Big 12",16580
"Texas Tech","25354","/teams/573916",1,2024,700,"Big 12",16580
"Texas Tech","25354","/teams/573916",1,2024,700,"Big 12",16580
"UCF","25354","/teams/574039",1,2024,128,"Big 12",16580
"West Virginia","25354","/teams/573959",1,2024,768,"Big 12",16580
"West Virginia","25354","/teams/573959",1,2024,768,"Big 12",16580
"Butler","30184","/teams/574022",1,2024,87,"Big East",16580
"Creighton","30184","/teams/574049",1,2024,169,"Big East",16580
"Georgetown","30184","/teams/574072",1,2024,251,"Big East",16580
"Seton Hall","30184","/teams/574205",1,2024,635,"Big East",16580
"St. John's (NY)","30184","/teams/574193",1,2024,603,"Big East",16580
"UConn","30184","/teams/574046",1,2024,164,"Big East",16580
"Villanova","30184","/teams/573950",1,2024,739,"Big East",16580
"Xavier","30184","/teams/573969",1,2024,812,"Big East",16580
"Charleston So.","826","/teams/574011",1,2024,48,"Big South",16580
"Gardner-Webb","826","/teams/573977",1,2024,1092,"Big South",16580
"High Point","826","/teams/573988",1,2024,19651,"Big South",16580
"Longwood","826","/teams/574107",1,2024,363,"Big South",16580
"Presbyterian","826","/teams/573980",1,2024,1320,"Big South",16580
"Radford","826","/teams/574185",1,2024,563,"Big South",16580
"UNC Asheville","826","/teams/574138",1,2024,456,"Big South",16580
"USC Upstate","826","/teams/573986",1,2024,10411,"Big South",16580
"Winthrop","826","/teams/573966",1,2024,792,"Big South",16580
"Illinois","827","/teams/574087",1,2024,301,"Big Ten",16580
"Indiana","827","/teams/574090",1,2024,306,"Big Ten",16580
"Iowa","827","/teams/574093",1,2024,312,"Big Ten",16580
"Maryland","827","/teams/574118",1,2024,392,"Big Ten",16580
"Michigan","827","/teams/574127",1,2024,418,"Big Ten",16580
"Michigan St.","827","/teams/574126",1,2024,416,"Big Ten",16580
"Michigan St.","827","/teams/574126",1,2024,416,"Big Ten",16580
"Minnesota","827","/teams/574129",1,2024,428,"Big Ten",16580
"Nebraska","827","/teams/574143",1,2024,463,"Big Ten",16580
"Northwestern","827","/teams/574163",1,2024,509,"Big Ten",16580
"Ohio St.","827","/teams/574166",1,2024,518,"Big Ten",16580
"Ohio St.","827","/teams/574166",1,2024,518,"Big Ten",16580
"Penn St.","827","/teams/574176",1,2024,539,"Big Ten",16580
"Penn St.","827","/teams/574176",1,2024,539,"Big Ten",16580
"Purdue","827","/teams/574183",1,2024,559,"Big Ten",16580
"Rutgers","827","/teams/574190",1,2024,587,"Big Ten",16580
"CSU Bakersfield","904","/teams/574024",1,2024,94,"Big West",16580
"CSUN","904","/teams/574028",1,2024,101,"Big West",16580
"Cal Poly","904","/teams/574023",1,2024,90,"Big West",16580
"Cal St. Fullerton","904","/teams/574026",1,2024,97,"Big West",16580
"Hawaii","904","/teams/574081",1,2024,277,"Big West",16580
"Long Beach St.","904","/teams/574027",1,2024,99,"Big West",16580
"UC Davis","904","/teams/574032",1,2024,108,"Big West",16580
"UC Irvine","904","/teams/574033",1,2024,109,"Big West",16580
"UC Riverside","904","/teams/574035",1,2024,111,"Big West",16580
"UC San Diego","904","/teams/574229",1,2024,112,"Big West",16580
"UC San Diego","904","/teams/574229",1,2024,112,"Big West",16580
"UC Santa Barbara","904","/teams/574030",1,2024,104,"Big West",16580
"Campbell","837","/teams/574036",1,2024,115,"CAA",16580
"Col. of Charleston","837","/teams/573974",1,2024,1014,"CAA",16580
"Delaware","837","/teams/574054",1,2024,180,"CAA",16580
"Elon","837","/teams/573976",1,2024,1068,"CAA",16580
"Hofstra","837","/teams/574082",1,2024,283,"CAA",16580
"Monmouth","837","/teams/574134",1,2024,439,"CAA",16580
"N.C. A&T","837","/teams/574154",1,2024,488,"CAA",16580
"Northeastern","837","/teams/574158",1,2024,500,"CAA",16580
"Stony Brook","837","/teams/574224",1,2024,683,"CAA",16580
"Towson","837","/teams/573921",1,2024,711,"CAA",16580
"UNCW","837","/teams/574142",1,2024,460,"CAA",16580
"William & Mary","837","/teams/573965",1,2024,786,"CAA",16580
"DBU","24312","/teams/573975",1,2024,1045,"CUSA",16580
"FIU","24312","/teams/574066",1,2024,231,"CUSA",16580
"Jacksonville St.","24312","/teams/574095",1,2024,315,"CUSA",16580
"Jacksonville St.","24312","/teams/574095",1,2024,315,"CUSA",16580
"Liberty","24312","/teams/574105",1,2024,355,"CUSA",16580
"Louisiana Tech","24312","/teams/574109",1,2024,366,"CUSA",16580
"Louisiana Tech","24312","/teams/574109",1,2024,366,"CUSA",16580
"Middle Tenn.","24312","/teams/574128",1,2024,419,"CUSA",16580
"New Mexico St.","24312","/teams/574148",1,2024,472,"CUSA",16580
"New Mexico St.","24312","/teams/574148",1,2024,472,"CUSA",16580
"Sam Houston","24312","/teams/574198",1,2024,624,"CUSA",16580
"Sam Houston","24312","/teams/574198",1,2024,624,"CUSA",16580
"Western Ky.","24312","/teams/573962",1,2024,772,"CUSA",16580
"Milwaukee","881","/teams/573967",1,2024,797,"Horizon",16580
"Northern Ky.","881","/teams/574161",1,2024,505,"Horizon",16580
"Oakland","881","/teams/574165",1,2024,514,"Horizon",16580
"Purdue Fort Wayne","881","/teams/574091",1,2024,308,"Horizon",16580
"Purdue Fort Wayne","881","/teams/574091",1,2024,308,"Horizon",16580
"Wright St.","881","/teams/573968",1,2024,810,"Horizon",16580
"Youngstown St.","881","/teams/573971",1,2024,817,"Horizon",16580
"Brown","865","/teams/574019",1,2024,80,"Ivy League",16580
"Columbia","865","/teams/574045",1,2024,158,"Ivy League",16580
"Cornell","865","/teams/574048",1,2024,167,"Ivy League",16580
"Dartmouth","865","/teams/574050",1,2024,172,"Ivy League",16580
"Harvard","865","/teams/574080",1,2024,275,"Ivy League",16580
"Penn","865","/teams/574177",1,2024,540,"Ivy League",16580
"Princeton","865","/teams/574182",1,2024,554,"Ivy League",16580
"Yale","865","/teams/573970",1,2024,813,"Ivy League",16580
"Canisius","871","/teams/574037",1,2024,116,"MAAC",16580
"Fairfield","871","/teams/574062",1,2024,220,"MAAC",16580
"Iona","871","/teams/574092",1,2024,310,"MAAC",16580
"Manhattan","871","/teams/574114",1,2024,381,"MAAC",16580
"Marist","871","/teams/574115",1,2024,386,"MAAC",16580
"Mount St. Mary's","871","/teams/574136",1,2024,450,"MAAC",16580
"Niagara","871","/teams/574151",1,2024,482,"MAAC",16580
"Quinnipiac","871","/teams/574184",1,2024,562,"MAAC",16580
"Rider","871","/teams/574189",1,2024,576,"MAAC",16580
"Saint Peter's","871","/teams/574197",1,2024,617,"MAAC",16580
"Siena","871","/teams/574206",1,2024,639,"MAAC",16580
"Akron","875","/teams/573912",1,2024,5,"MAC",16580
"Ball St.","875","/teams/574010",1,2024,47,"MAC",16580
"Bowling Green","875","/teams/574016",1,2024,71,"MAC",16580
"Central Mich.","875","/teams/574040",1,2024,129,"MAC",16580
"Eastern Mich.","875","/teams/574060",1,2024,204,"MAC",16580
"Kent St.","875","/teams/574100",1,2024,331,"MAC",16580
"Miami (OH)","875","/teams/574124",1,2024,414,"MAC",16580
"NIU","875","/teams/574160",1,2024,503,"MAC",16580
"Ohio","875","/teams/574167",1,2024,519,"MAC",16580
"Toledo","875","/teams/573920",1,2024,709,"MAC",16580
"Western Mich.","875","/teams/573963",1,2024,774,"MAC",16580
"Belmont","884","/teams/573987",1,2024,14927,"MVC",16580
"Bradley","884","/teams/574017",1,2024,72,"MVC",16580
"Evansville","884","/teams/574061",1,2024,219,"MVC",16580
"Illinois St.","884","/teams/574086",1,2024,299,"MVC",16580
"Illinois St.","884","/teams/574086",1,2024,299,"MVC",16580
"Indiana St.","884","/teams/574089",1,2024,305,"MVC",16580
"Indiana St.","884","/teams/574089",1,2024,305,"MVC",16580
"Missouri St.","884","/teams/574218",1,2024,669,"MVC",16580
"Missouri St.","884","/teams/574218",1,2024,669,"MVC",16580
"Murray St.","884","/teams/574137",1,2024,454,"MVC",16580
"Southern Ill.","884","/teams/574214",1,2024,659,"MVC",16580
"UIC","884","/teams/574088",1,2024,302,"MVC",16580
"Valparaiso","884","/teams/573948",1,2024,735,"MVC",16580
"Air Force","5486","/teams/573924",1,2024,721,"Mountain West",16580
"Fresno St.","5486","/teams/574025",1,2024,96,"Mountain West",16580
"Nevada","5486","/teams/574146",1,2024,466,"Mountain West",16580
"New Mexico","5486","/teams/574149",1,2024,473,"Mountain West",16580
"San Diego St.","5486","/teams/574200",1,2024,626,"Mountain West",16580
"San Diego St.","5486","/teams/574200",1,2024,626,"Mountain West",16580
"San Jose St.","5486","/teams/574203",1,2024,630,"Mountain West",16580
"UNLV","5486","/teams/574145",1,2024,465,"Mountain West",16580
"Central Conn. St.","846","/teams/574038",1,2024,127,"NEC",16580
"Coppin St.","846","/teams/574047",1,2024,165,"NEC",16580
"Delaware St.","846","/teams/574053",1,2024,178,"NEC",16580
"Delaware St.","846","/teams/574053",1,2024,178,"NEC",16580
"FDU","846","/teams/574063",1,2024,222,"NEC",16580
"LIU","846","/teams/574106",1,2024,361,"NEC",16580
"Le Moyne","846","/teams/574412",1,2024,349,"NEC",16580
"Merrimack","846","/teams/573973",1,2024,410,"NEC",16580
"Norfolk St.","846","/teams/574153",1,2024,485,"NEC",16580
"Sacred Heart","846","/teams/574191",1,2024,590,"NEC",16580
"Stonehill","846","/teams/574233",1,2024,682,"NEC",16580
"UMES","846","/teams/574119",1,2024,393,"NEC",16580
"Wagner","846","/teams/573955",1,2024,748,"NEC",16580
"Eastern Ill.","902","/teams/574058",1,2024,201,"OVC",16580
"Lindenwood","902","/teams/574230",1,2024,30136,"OVC",16580
"Little Rock","902","/teams/574007",1,2024,32,"OVC",16580
"Morehead St.","902","/teams/574135",1,2024,444,"OVC",16580
"SIUE","902","/teams/574215",1,2024,660,"OVC",16580
"Southeast Mo. St.","902","/teams/574211",1,2024,654,"OVC",16580
"Southern Ind.","902","/teams/574232",1,2024,661,"OVC",16580
"Tennessee Tech","902","/teams/574225",1,2024,692,"OVC",16580
"Tennessee Tech","902","/teams/574225",1,2024,692,"OVC",16580
"UT Martin","902","/teams/574227",1,2024,695,"OVC",16580
"Western Ill.","902","/teams/573961",1,2024,771,"OVC",16580
"Arizona","905","/teams/574004",1,2024,29,"Pac-12",16580
"Arizona St.","905","/teams/574003",1,2024,28,"Pac-12",16580
"Arizona St.","905","/teams/574003",1,2024,28,"Pac-12",16580
"California","905","/teams/574031",1,2024,107,"Pac-12",16580
"Oregon","905","/teams/574173",1,2024,529,"Pac-12",16580
"Oregon St.","905","/teams/574172",1,2024,528,"Pac-12",16580
"Oregon St.","905","/teams/574172",1,2024,528,"Pac-12",16580
"Southern California","905","/teams/574213",1,2024,657,"Pac-12",16580
"Southern California","905","/teams/574213",1,2024,657,"Pac-12",16580
"Stanford","905","/teams/574221",1,2024,674,"Pac-12",16580
"UCLA","905","/teams/574034",1,2024,110,"Pac-12",16580
"Utah","905","/teams/573947",1,2024,732,"Pac-12",16580
"Washington","905","/teams/573958",1,2024,756,"Pac-12",16580
"Washington St.","905","/teams/573957",1,2024,754,"Pac-12",16580
"Washington St.","905","/teams/573957",1,2024,754,"Pac-12",16580
"Army West Point","838","/teams/573925",1,2024,725,"Patriot",16580
"Bucknell","838","/teams/574021",1,2024,83,"Patriot",16580
"Holy Cross","838","/teams/574083",1,2024,285,"Patriot",16580
"Lafayette","838","/teams/574102",1,2024,342,"Patriot",16580
"Lehigh","838","/teams/574104",1,2024,352,"Patriot",16580
"Navy","838","/teams/573946",1,2024,726,"Patriot",16580
"Alabama","911","/teams/573998",1,2024,8,"SEC",16580
"Arkansas","911","/teams/574006",1,2024,31,"SEC",16580
"Auburn","911","/teams/574008",1,2024,37,"SEC",16580
"Florida","911","/teams/574068",1,2024,235,"SEC",16580
"Georgia","911","/teams/574076",1,2024,257,"SEC",16580
"Kentucky","911","/teams/574101",1,2024,334,"SEC",16580
"LSU","911","/teams/574108",1,2024,365,"SEC",16580
"Mississippi St.","911","/teams/574130",1,2024,430,"SEC",16580
"Missouri","911","/teams/574133",1,2024,434,"SEC",16580
"Ole Miss","911","/teams/574132",1,2024,433,"SEC",16580
"South Carolina","911","/teams/574208",1,2024,648,"SEC",16580
"Tennessee","911","/teams/574226",1,2024,694,"SEC",16580
"Texas A&M","911","/teams/573913",1,2024,697,"SEC",16580
"Texas A&M","911","/teams/573913",1,2024,697,"SEC",16580
"Vanderbilt","911","/teams/573949",1,2024,736,"SEC",16580
"Alabama A&M","916","/teams/573996",1,2024,6,"SWAC",16580
"Alabama A&M","916","/teams/573996",1,2024,6,"SWAC",16580
"Alabama St.","916","/teams/573997",1,2024,7,"SWAC",16580
